temp,binning_step,variance,std,error
0.1,0,3.496116727493611,1.8697905571195965,0.0005912797203612956
0.1,1,3.147426149428381,1.7740986864964365,0.0007934011316999412
0.1,2,2.7154379704003038,1.6478586014583605,0.0010421974969411366
0.1,3,2.14040650290974,1.4630128170695362,0.001308558967792071
0.1,4,1.4788142171604364,1.2160650546580296,0.0015382153728354011
0.1,5,0.8869730117853611,0.9417924462350297,0.0016847322399556142
0.1,6,0.48253289147290673,0.6946458748692795,0.0017573361289464039
0.1,7,0.25169916337914483,0.5016962859929749,0.0017949346868819044
0.1,8,0.12859124636422603,0.3585962163272586,0.0018144041231537575
0.1,9,0.06504515265391429,0.25503951194651053,0.0018249725941718847
0.1,10,0.032801837644064684,0.18111277603765197,0.0018328849364028978
0.1,11,0.016696074388655214,0.1292132902942078,0.001849493382276026
0.1,12,0.008209162313946918,0.09060442767297257,0.0018342330234745188
0.1,13,0.004222295402184639,0.0649791920708825,0.0018611117643309665
0.1,14,0.002285894244101956,0.04781102638620045,0.001937400559067688
0.1,15,0.0012047509630916252,0.034709522657213616,0.001990727653175388
0.1,16,0.0005982788135596695,0.02445973862410777,0.001990505299685806
0.1,17,0.0002990233282012179,0.01729229100498884,0.00199674177332713
0.1,18,0.00014689447114012255,0.012120002934823182,0.0019925162086228895
0.1,19,0.00006157808681405569,0.007847170624757415,0.001849595853964615
0.1,20,0.000015666694338123698,0.0039581175245467,0.0013994058711701413
0.1,21,1.1119886698905255e-6,0.0010545087339090774,0.0006088209013852173
0.1,22,9.524639813209347e-7,0.0009759426116944248,0.0009759426116944248
0.1,23,0.0,0.0,NaN
