index,bin_size,energy,energy_err
6186,1,26532.781921443362,0.2244345383182818
6186,2,26532.80543926074,0.32199956249077016
6186,4,26532.751274841794,0.34065011200722534
6186,8,26532.805513360352,0.39900791654823325
6186,16,26532.792865680665,0.39646551818517484
6186,32,26532.741663505858,0.43175959694281507
