index,bin_size,energy,energy_err
6078,1,708.7131262939453,0.03580293879207914
6078,2,708.7105624755859,0.049737213103279394
6078,4,708.7094747192383,0.059356004562462435
6078,8,708.7088087280274,0.0629094372215065
6078,16,708.7157669799803,0.07717873863616775
6078,32,708.7169545776368,0.07156683677977156
