index,bin_size,energy,energy_err
5472,1,701.2228911560057,0.060232444355289315
5472,2,701.2272855407715,0.06086172915423923
5472,4,701.2248235839844,0.06464245527925029
5472,8,701.2252464599609,0.07377181497463385
5472,16,701.2232971801757,0.06583179546675058
5472,32,701.2262747802733,0.07092541218158407
