index,bin_size,energy,energy_err
5440,1,7904.367655856445,0.2573281172374961
5440,2,7904.380662553223,0.2585081790733832
5440,4,7904.377533622071,0.26884690390243243
5440,8,7904.378716107911,0.26855398782816214
5440,16,7904.367780238769,0.2640000377933741
5440,32,7904.380513154785,0.29223307861219794
