index,bin_size,energy,energy_err
6083,1,729.5390921279297,0.0432672507915681
6083,2,729.5337163994141,0.04765125023662441
6083,4,729.5418949101563,0.06568581131296906
6083,8,729.5416176572267,0.07081909613666257
6083,16,729.5374099609376,0.0709694427477885
6083,32,729.5396718720704,0.08336925584654958
