index,bin_size,energy,energy_err
6295,1,26222.89699676367,0.25327780348431805
6295,2,26222.85785787939,0.2771272323504437
6295,4,26222.86259195947,0.3559548458275869
6295,8,26222.89507009033,0.37983318267615496
6295,16,26222.925513477534,0.42812105846422815
6295,32,26222.944510020996,0.3949878383317247
