index,bin_size,energy,energy_err
6258,1,7936.169156953126,0.1451516951980279
6258,2,7936.184698837891,0.17622664724649933
6258,4,7936.15576,0.1951703158462491
6258,8,7936.190832685547,0.23575255159565753
6258,16,7936.189051767578,0.239310963860684
6258,32,7936.180842021485,0.26766905127975
