index,bin_size,energy,energy_err
5580,1,26253.54555180664,0.23305344477716977
5580,2,26253.499854541016,0.28668348993579
5580,4,26253.457928320313,0.3228187781289063
5580,8,26253.485938671874,0.3748949385047144
5580,16,26253.495469982907,0.3693082921379136
5580,32,26253.50404300537,0.4304605208656354
