index,bin_size,energy,energy_err
6223,1,696.761614604004,0.04633783517565612
6223,2,696.7593137055665,0.044722385168277166
6223,4,696.7588150053712,0.04811642480639415
6223,8,696.7668521914062,0.055973969467712235
6223,16,696.754485513672,0.06686409055694303
6223,32,696.7541086416016,0.07091552381718022
