index,bin_size,energy,energy_err
6259,1,7855.121358922852,0.14462729784962505
6259,2,7855.102956134765,0.15603126394685918
6259,4,7855.116593860839,0.16766707462958894
6259,8,7855.127068000488,0.17392690371635203
6259,16,7855.168359353027,0.23307146367564113
6259,32,7855.158752293945,0.22642787612463738
