index,bin_size,energy,energy_err
5593,1,26608.04297590332,0.23500252312921815
5593,2,26608.0305166626,0.28291389225969216
5593,4,26608.016341955565,0.3566009157690421
5593,8,26608.040096557615,0.32598208921191446
5593,16,26608.022441931153,0.4058075337314236
5593,32,26608.027559631344,0.42245196548548325
