index,bin_size,energy,energy_err
6071,1,724.8239934868164,0.041834093195717
6071,2,724.8278051079102,0.044402520155080075
6071,4,724.8266016396484,0.05503313782296727
6071,8,724.8212895156249,0.06473164726125397
6071,16,724.8245812333985,0.06966018551510872
6071,32,724.8208104013672,0.08184410848978374
