index,bin_size,energy,energy_err
5581,1,26280.315022235107,0.19635926306332907
5581,2,26280.316498248292,0.2192422468548167
5581,4,26280.359707995605,0.24498790256239558
5581,8,26280.312735369873,0.2788720010920096
5581,16,26280.294350775144,0.3113814860610712
5581,32,26280.328982641604,0.34354631703513683
