index,bin_size,energy,energy_err
6227,1,697.4494863647461,0.03379854535303063
6227,2,697.4520286132813,0.04420621503787914
6227,4,697.4401288452148,0.05282273124620418
6227,8,697.4490133056642,0.05634680140259747
6227,16,697.457264086914,0.06339811227367238
6227,32,697.4486661254882,0.0647310901557311
