index,bin_size,energy,energy_err
5589,1,26498.33766697998,0.2526535079576667
5589,2,26498.350109680174,0.2513544673947272
5589,4,26498.280007946774,0.31269176282317296
5589,8,26498.308207373047,0.38095425722628434
5589,16,26498.31100371094,0.4223428994485868
5589,32,26498.272298876956,0.43905331615672033
