index,bin_size,energy,energy_err
5383,1,677.9693617675782,0.08972059229730703
5383,2,677.9790438134766,0.09092397113382947
5383,4,677.9741489062501,0.08265993050006025
5383,8,677.9653561816407,0.09802031003198484
5383,16,677.9680329638672,0.09814594383268947
5383,32,677.9741240234376,0.09614297263144782
