index,bin_size,energy,energy_err
5445,1,7689.025502319336,0.27122726547848525
5445,2,7689.054899511718,0.2457688681670959
5445,4,7689.072377581379,0.24489926414873184
5445,8,7689.0347552262365,0.2746943653973151
5445,16,7689.014662483723,0.27219377808893414
5445,32,7689.064162141926,0.3048407740227778
