index,bin_size,energy,energy_err
5600,1,26807.89707561035,0.27172724358580547
5600,2,26807.88122305908,0.29350754954330205
5600,4,26807.84007163086,0.3258268332828063
5600,8,26807.916927392576,0.3698962112708745
5600,16,26807.938945910646,0.43421627790232425
5600,32,26807.92627229004,0.4630736268262933
