index,bin_size,energy,energy_err
5433,1,7767.671066266276,0.40398304322127937
5433,2,7767.614483009441,0.44613122063127786
5433,4,7767.649095838216,0.43375375186813964
5433,8,7767.586372135416,0.43391716253921814
5433,16,7767.588986214193,0.43308454209545866
5433,32,7767.609676293946,0.42747450704442763
