index,bin_size,energy,energy_err
5541,1,7897.7141843261725,0.130451185169024
5541,2,7897.7098318237295,0.17810374934095152
5541,4,7897.7259026000975,0.1886718320044137
5541,8,7897.7529910644525,0.2128544990661569
5541,16,7897.7351671508795,0.22244821677381638
5541,32,7897.7494339477535,0.23198196132132717
