index,bin_size,energy,energy_err
6285,1,26415.883296609376,0.2440901301835082
6285,2,26415.852081398436,0.31936055117753637
6285,4,26415.824197546874,0.3557403716947695
6285,8,26415.87110708203,0.40094517968128907
6285,16,26415.88449242578,0.45129854748255155
6285,32,26415.884226175778,0.46343064886175517
