index,bin_size,energy,energy_err
6099,1,2391.878457626953,0.07717068274053304
6099,2,2391.8861403515625,0.10307387410871925
6099,4,2391.870441689453,0.11140582688999812
6099,8,2391.8815060546876,0.11301666395498072
6099,16,2391.887999267578,0.13446836399387904
6099,32,2391.8700606933594,0.1493380782420393
