index,bin_size,energy,energy_err
6131,1,2417.261054167969,0.08271572561575825
6131,2,2417.2713706093755,0.09382386113755993
6131,4,2417.258305492188,0.10920553939491634
6131,8,2417.276149777344,0.11935281508021107
6131,16,2417.277924373047,0.13239198973767308
6131,32,2417.2766475976564,0.15289911981656493
