index,bin_size,energy,energy_err
5571,1,8041.728386083984,0.13887056204018738
5571,2,8041.723198120117,0.17315643159986902
5571,4,8041.7235529663085,0.17542256637252715
5571,8,8041.702711010742,0.2395417292422188
5571,16,8041.648744836426,0.2707871951016805
5571,32,8041.687509265137,0.22927641423976725
