index,bin_size,energy,energy_err
5599,1,26775.603545715334,0.18695933052198385
5599,2,26775.61320053711,0.21018883012924403
5599,4,26775.654829235842,0.25249681801061025
5599,8,26775.653054400635,0.24679880486971853
5599,16,26775.61768843384,0.24393725358081372
5599,32,26775.528706256104,0.3246524462884516
