index,bin_size,energy,energy_err
6279,1,26424.226797578613,0.2535516542234353
6279,2,26424.235846302243,0.3105271955137476
6279,4,26424.24560083301,0.3539576963270432
6279,8,26424.248423210447,0.37104467111636147
6279,16,26424.255082989257,0.37981427521920597
6279,32,26424.328355280762,0.4629363314234237
