index,bin_size,energy,energy_err
5372,1,696.3365339916993,0.06420039341187918
5372,2,696.3352854057616,0.0660350898767815
5372,4,696.341254178711,0.07275728343601362
5372,8,696.3357885859375,0.06676986577026454
5372,16,696.3314429575195,0.07474077385420765
5372,32,696.328310616211,0.07756426118821624
