index,bin_size,energy,energy_err
6275,1,7805.89791604541,0.13354700392361527
6275,2,7805.910736565917,0.15963022604639868
6275,4,7805.922217988769,0.20472032427229855
6275,8,7805.939337192871,0.19926776561030232
6275,16,7805.924536459472,0.22130133462380447
6275,32,7805.880313895019,0.2332409217449771
