index,bin_size,energy,energy_err
6219,1,695.6371179638672,0.03911908806316831
6219,2,695.6364698657226,0.04503699123927069
6219,4,695.6297733471679,0.05586924593690986
6219,8,695.6238134384765,0.06117854621891278
6219,16,695.6317884448242,0.07324320929254306
6219,32,695.64300815625,0.06454320514724993
