index,bin_size,energy,energy_err
6281,1,26425.126486504883,0.2657713924603103
6281,2,26425.129490933596,0.31336550027410526
6281,4,26425.173130887695,0.35425101620342303
6281,8,26425.114209548825,0.3934494882446387
6281,16,26425.15093173828,0.41834435803929965
6281,32,26425.137939331056,0.47162852255898385
