index,bin_size,energy,energy_err
6248,1,2388.165135986328,0.07616812118312528
6248,2,2388.1756454467773,0.09449708510238725
6248,4,2388.176507861328,0.10366444031157235
6248,8,2388.162814111328,0.11899273952301678
6248,16,2388.1579556762695,0.12109329745997899
6248,32,2388.1874068237307,0.14199430726998213
