x,y,t,val
0,0,0,-0.74896
1,0,0,-0.88554
2,0,0,-0.93106
3,0,0,-0.9427
4,0,0,-0.93294
5,0,0,-0.94365
6,0,0,-0.96222
7,0,0,-0.98615
8,0,0,-0.98051
9,0,0,-0.97579
10,0,0,-0.9571
11,0,0,-0.96421
12,0,0,-0.97065
13,0,0,-0.95841
14,0,0,-0.97852
15,0,0,-0.95883
16,0,0,-0.96031
17,0,0,-0.96874
18,0,0,-0.9597
19,0,0,-0.95984
20,0,0,-0.9512
21,0,0,-0.94226
22,0,0,-0.91194
23,0,0,-0.88284
24,0,0,-0.75219
25,0,0,-0.23863
26,0,0,-0.10461
27,0,0,-0.05838
28,0,0,-0.04547
29,0,0,-0.0286
30,0,0,-0.01465
31,0,0,-0.03089
32,0,0,-0.02346
33,0,0,-0.00999
34,0,0,-0.03141
35,0,0,-0.00714
36,0,0,0.00159
37,0,0,-0.00113
38,0,0,-0.01071
39,0,0,-0.02561
40,0,0,-0.00961
41,0,0,-0.01697
42,0,0,-0.03177
43,0,0,-0.02476
44,0,0,-0.02329
45,0,0,-0.02075
46,0,0,-0.02219
47,0,0,-0.04502
48,0,0,-0.09565
49,0,0,-0.24702
0,1,0,0.08217
1,1,0,0.07355
2,1,0,0.06578
3,1,0,0.06074
4,1,0,0.03014
5,1,0,0.03233
6,1,0,0.02741
7,1,0,0.03865
8,1,0,0.04134
9,1,0,0.03547
10,1,0,0.0198
11,1,0,0.02904
12,1,0,0.02485
13,1,0,0.02495
14,1,0,0.03365
15,1,0,0.04201
16,1,0,0.03735
17,1,0,0.04957
18,1,0,0.05382
19,1,0,0.04706
20,1,0,0.04921
21,1,0,0.06203
22,1,0,0.06793
23,1,0,0.07834
24,1,0,0.09229
25,1,0,-0.05325
26,1,0,-0.04144
27,1,0,-0.03597
28,1,0,-0.0345
29,1,0,-0.02782
30,1,0,-0.02147
31,1,0,-0.01151
32,1,0,-0.01256
33,1,0,-0.02161
34,1,0,-0.02178
35,1,0,-0.02508
36,1,0,-0.0202
37,1,0,-0.0065
38,1,0,-0.012
39,1,0,-0.01799
40,1,0,-0.01981
41,1,0,-0.02217
42,1,0,-0.02372
43,1,0,-0.02019
44,1,0,-0.01931
45,1,0,-0.02043
46,1,0,-0.03345
47,1,0,-0.03591
48,1,0,-0.0502
49,1,0,-0.04509
0,2,0,0.0527
