x,y,t,val
0,0,0,1.6592
1,0,0,1.6572
2,0,0,1.66756
3,0,0,1.68316
4,0,0,1.67854
5,0,0,1.67327
6,0,0,1.67264
7,0,0,1.65783
8,0,0,1.6742
9,0,0,1.65785
10,0,0,1.67125
11,0,0,1.68048
12,0,0,1.68622
13,0,0,1.68017
14,0,0,1.679
15,0,0,1.67667
16,0,0,1.64514
17,0,0,1.66438
18,0,0,1.65925
19,0,0,1.6668
20,0,0,1.66574
21,0,0,1.65969
22,0,0,1.67135
23,0,0,1.67176
24,0,0,1.67588
25,0,0,1.65273
26,0,0,1.65494
27,0,0,1.68434
28,0,0,1.66085
29,0,0,1.66533
30,0,0,1.69951
31,0,0,1.66357
32,0,0,1.68701
33,0,0,1.65937
34,0,0,1.67424
35,0,0,1.66736
36,0,0,1.66401
37,0,0,1.67653
38,0,0,1.65666
39,0,0,1.65273
40,0,0,1.67803
41,0,0,1.68295
42,0,0,1.68308
43,0,0,1.6658
44,0,0,1.68232
45,0,0,1.67434
46,0,0,1.66458
47,0,0,1.68515
48,0,0,1.64799
49,0,0,1.64869
0,1,0,1.66318
1,1,0,1.67562
2,1,0,1.66373
3,1,0,1.66951
4,1,0,1.68578
5,1,0,1.69335
6,1,0,1.67405
7,1,0,1.64983
8,1,0,1.66665
9,1,0,1.6581
10,1,0,1.66559
11,1,0,1.67842
12,1,0,1.66317
13,1,0,1.66247
14,1,0,1.67605
15,1,0,1.64519
16,1,0,1.67703
17,1,0,1.66412
18,1,0,1.65921
19,1,0,1.66729
20,1,0,1.65203
21,1,0,1.65935
22,1,0,1.66819
23,1,0,1.66835
24,1,0,1.69588
25,1,0,1.66916
26,1,0,1.64424
27,1,0,1.63352
28,1,0,1.65067
29,1,0,1.70374
30,1,0,1.68388
31,1,0,1.6794
32,1,0,1.67333
33,1,0,1.66442
34,1,0,1.66748
35,1,0,1.6811
36,1,0,1.64605
37,1,0,1.67878
38,1,0,1.67104
39,1,0,1.67008
40,1,0,1.68467
41,1,0,1.652
42,1,0,1.68358
43,1,0,1.67106
44,1,0,1.6641
45,1,0,1.65513
46,1,0,1.68205
47,1,0,1.66767
