x,y,t,val
0,0,0,1.66368
1,0,0,1.66765
2,0,0,1.64548
3,0,0,1.66375
4,0,0,1.67828
5,0,0,1.6464
6,0,0,1.66243
7,0,0,1.66543
8,0,0,1.65163
9,0,0,1.65098
10,0,0,1.66544
11,0,0,1.66277
12,0,0,1.68898
13,0,0,1.66723
14,0,0,1.67961
15,0,0,1.7118
16,0,0,1.70196
17,0,0,1.70018
18,0,0,1.6814
19,0,0,1.65659
20,0,0,1.67975
21,0,0,1.67784
22,0,0,1.66421
23,0,0,1.66369
24,0,0,1.65506
25,0,0,1.65623
26,0,0,1.68875
27,0,0,1.66455
28,0,0,1.65656
29,0,0,1.65678
30,0,0,1.65231
31,0,0,1.64913
32,0,0,1.67182
33,0,0,1.65918
34,0,0,1.66137
35,0,0,1.68497
36,0,0,1.64626
37,0,0,1.65895
38,0,0,1.67147
39,0,0,1.68391
40,0,0,1.68104
41,0,0,1.68685
42,0,0,1.68212
43,0,0,1.66088
44,0,0,1.66424
45,0,0,1.6671
46,0,0,1.66057
47,0,0,1.663
48,0,0,1.68252
49,0,0,1.72908
0,1,0,1.65706
1,1,0,1.67837
2,1,0,1.66086
3,1,0,1.70638
4,1,0,1.66825
5,1,0,1.65618
6,1,0,1.64094
7,1,0,1.63156
8,1,0,1.66417
9,1,0,1.68242
10,1,0,1.67836
11,1,0,1.66016
12,1,0,1.66632
13,1,0,1.68105
14,1,0,1.64687
15,1,0,1.71263
16,1,0,1.65464
17,1,0,1.68674
18,1,0,1.66554
19,1,0,1.65717
20,1,0,1.66805
21,1,0,1.67058
22,1,0,1.66608
23,1,0,1.64864
24,1,0,1.67361
25,1,0,1.66473
26,1,0,1.6633
27,1,0,1.66123
28,1,0,1.67284
29,1,0,1.63824
30,1,0,1.66634
31,1,0,1.66972
32,1,0,1.67982
33,1,0,1.66866
34,1,0,1.64217
35,1,0,1.64935
36,1,0,1.68449
37,1,0,1.6704
38,1,0,1.66111
39,1,0,1.6584
40,1,0,1.68217
41,1,0,1.66407
42,1,0,1.66331
43,1,0,1.66233
44,1,0,1.65646
45,1,0,1.637
46,1,0,1.68066
47,1,0,1.66499
48,1,0,1.66412
49,1,0,1.71218
0,2,0,1.6731
1,2,0,1.67809
2,2,0,1.66566
3,2,0,1.66663
4,2,0,1.67313
5,2,0,1.65156
6,2,0,1.65819
7,2,0,1.63976
8,2,0,1.66866
9,2,0,1.66564
10,2,0,1.65951
11,2,0,1.66587
12,2,0,1.67084
13,2,0,1.67939
14,2,0,1.67038
15,2,0,1.68721
16,2,0,1.66483
17,2,0,1.7012
18,2,0,1.67184
19,2,0,1.64872
20,2,0,1.67007
21,2,0,1.69949
22,2,0,1.64307
23,2,0,1.65336
24,2,0,1.67235
25,2,0,1.63241
26,2,0,1.65291
27,2,0,1.65034
28,2,0,1.67648
29,2,0,1.66472
30,2,0,1.66849
31,2,0,1.6568
32,2,0,1.64718
33,2,0,1.66734
34,2,0,1.6673
35,2,0,1.67488
36,2,0,1.66397
37,2,0,1.68024
38,2,0,1.66674
39,2,0,1.68176
40,2,0,1.65137
41,2,0,1.65889
42,2,0,1.67877
43,2,0,1.66311
44,2,0,1.66782
45,2,0,1.66326
46,2,0,1.66952
47,2,0,1.65658
48,2,0,1.66771
49,2,0,1.68548
0,3,0,1.67528
1,3,0,1.67444
2,3,0,1.64056
3,3,0,1.67535
4,3,0,1.66501
5,3,0,1.65853
6,3,0,1.66167
7,3,0,1.65339
8,3,0,1.68162
9,3,0,1.66509
10,3,0,1.68406
11,3,0,1.66401
12,3,0,1.68801
13,3,0,1.68872
14,3,0,1.6884
15,3,0,1.65304
16,3,0,1.66115
17,3,0,1.687
18,3,0,1.67375
19,3,0,1.67243
20,3,0,1.68198
21,3,0,1.65816
22,3,0,1.68609
23,3,0,1.66647
24,3,0,1.65446
25,3,0,1.65442
26,3,0,1.65848
27,3,0,1.68178
28,3,0,1.66754
29,3,0,1.65263
30,3,0,1.67353
31,3,0,1.65312
32,3,0,1.66977
33,3,0,1.6693
34,3,0,1.66692
35,3,0,1.65823
36,3,0,1.67167
37,3,0,1.66922
38,3,0,1.66819
39,3,0,1.65358
40,3,0,1.64693
41,3,0,1.64579
42,3,0,1.66084
43,3,0,1.69377
44,3,0,1.65245
45,3,0,1.67573
46,3,0,1.66803
47,3,0,1.65166
48,3,0,1.66803
49,3,0,1.66792
0,4,0,1.64972
1,4,0,1.68175
2,4,0,1.67851
3,4,0,1.65358
4,4,0,1.66875
5,4,0,1.64879
6,4,0,1.66004
7,4,0,1.68049
8,4,0,1.6643
9,4,0,1.65369
10,4,0,1.63712
11,4,0,1.66292
12,4,0,1.67375
13,4,0,1.67354
14,4,0,1.68705
15,4,0,1.6719
16,4,0,1.69006
17,4,0,1.6717
18,4,0,1.67698
19,4,0,1.69614
20,4,0,1.67572
21,4,0,1.66569
22,4,0,1.67431
23,4,0,1.64254
24,4,0,1.6925
25,4,0,1.67238
26,4,0,1.67934
27,4,0,1.68096
28,4,0,1.67299
29,4,0,1.66624
30,4,0,1.64938
31,4,0,1.65921
32,4,0,1.67698
33,4,0,1.66872
34,4,0,1.65748
35,4,0,1.67723
36,4,0,1.66032
37,4,0,1.66636
38,4,0,1.65785
39,4,0,1.67149
40,4,0,1.66984
41,4,0,1.68827
42,4,0,1.66916
43,4,0,1.65567
44,4,0,1.67772
45,4,0,1.67678
46,4,0,1.65807
47,4,0,1.66424
48,4,0,1.67087
49,4,0,1.66837
0,5,0,1.66506
1,5,0,1.66156
2,5,0,1.6493
3,5,0,1.6811
4,5,0,1.656
5,5,0,1.65567
6,5,0,1.64194
7,5,0,1.68711
8,5,0,1.64582
9,5,0,1.65095
10,5,0,1.66755
11,5,0,1.66013
12,5,0,1.68322
13,5,0,1.66832
14,5,0,1.67378
15,5,0,1.68546
16,5,0,1.68458
17,5,0,1.68551
18,5,0,1.67171
19,5,0,1.65632
20,5,0,1.66928
21,5,0,1.66821
22,5,0,1.66021
23,5,0,1.64928
24,5,0,1.67622
25,5,0,1.66598
26,5,0,1.68291
27,5,0,1.67079
28,5,0,1.67766
29,5,0,1.68121
30,5,0,1.67087
31,5,0,1.66345
32,5,0,1.66341
33,5,0,1.66232
34,5,0,1.64342
35,5,0,1.65769
36,5,0,1.64311
37,5,0,1.64964
38,5,0,1.66977
39,5,0,1.66408
40,5,0,1.64651
41,5,0,1.66586
42,5,0,1.66516
43,5,0,1.66498
44,5,0,1.65079
45,5,0,1.65015
46,5,0,1.66405
47,5,0,1.67113
48,5,0,1.66915
49,5,0,1.67052
0,6,0,1.68642
1,6,0,1.64241
2,6,0,1.66123
3,6,0,1.64103
4,6,0,1.66416
5,6,0,1.6607
6,6,0,1.6659
7,6,0,1.66796
8,6,0,1.65315
9,6,0,1.66712
10,6,0,1.66051
11,6,0,1.66005
12,6,0,1.68509
13,6,0,1.69649
14,6,0,1.66531
15,6,0,1.68961
16,6,0,1.65568
17,6,0,1.6318
18,6,0,1.65439
19,6,0,1.67062
20,6,0,1.66601
21,6,0,1.66365
22,6,0,1.67856
23,6,0,1.67106
24,6,0,1.67347
25,6,0,1.65723
26,6,0,1.63597
27,6,0,1.65926
28,6,0,1.66932
29,6,0,1.66416
30,6,0,1.68973
31,6,0,1.65789
32,6,0,1.64651
33,6,0,1.66916
34,6,0,1.68325
35,6,0,1.66646
36,6,0,1.66289
37,6,0,1.67788
38,6,0,1.65876
39,6,0,1.65423
40,6,0,1.68551
41,6,0,1.65393
42,6,0,1.66897
43,6,0,1.68366
44,6,0,1.67446
45,6,0,1.64409
46,6,0,1.65996
47,6,0,1.66952
48,6,0,1.63802
49,6,0,1.65512
0,7,0,1.65076
1,7,0,1.67085
2,7,0,1.67983
3,7,0,1.6624
4,7,0,1.70397
5,7,0,1.65836
6,7,0,1.66812
7,7,0,1.6672
8,7,0,1.67544
9,7,0,1.66554
10,7,0,1.65925
11,7,0,1.65495
12,7,0,1.64852
13,7,0,1.66491
14,7,0,1.66643
15,7,0,1.67504
16,7,0,1.66098
17,7,0,1.65954
18,7,0,1.67606
19,7,0,1.67366
20,7,0,1.67581
21,7,0,1.67614
22,7,0,1.68436
23,7,0,1.66244
24,7,0,1.65246
25,7,0,1.67177
26,7,0,1.66887
27,7,0,1.66151
28,7,0,1.67446
29,7,0,1.66573
30,7,0,1.67691
31,7,0,1.65501
32,7,0,1.69686
33,7,0,1.67795
34,7,0,1.66095
35,7,0,1.65125
36,7,0,1.64899
37,7,0,1.65966
38,7,0,1.66422
39,7,0,1.67078
40,7,0,1.66689
41,7,0,1.64526
42,7,0,1.6596
43,7,0,1.68458
44,7,0,1.67641
45,7,0,1.68095
46,7,0,1.66012
47,7,0,1.69413
48,7,0,1.64452
49,7,0,1.66966
0,8,0,1.66029
1,8,0,1.64106
2,8,0,1.67264
3,8,0,1.68638
4,8,0,1.66654
5,8,0,1.64907
6,8,0,1.66324
7,8,0,1.70295
8,8,0,1.66047
9,8,0,1.67706
10,8,0,1.66761
11,8,0,1.67137
12,8,0,1.67477
13,8,0,1.6302
14,8,0,1.67317
15,8,0,1.66706
16,8,0,1.65008
17,8,0,1.67432
18,8,0,1.6755
19,8,0,1.66691
20,8,0,1.65417
21,8,0,1.66324
22,8,0,1.65476
23,8,0,1.66851
24,8,0,1.67185
25,8,0,1.67823
26,8,0,1.68153
27,8,0,1.67086
28,8,0,1.67491
29,8,0,1.67374
30,8,0,1.69399
31,8,0,1.68495
32,8,0,1.68763
33,8,0,1.68134
34,8,0,1.67293
35,8,0,1.67585
36,8,0,1.63276
37,8,0,1.6605
38,8,0,1.66628
39,8,0,1.68161
40,8,0,1.65427
41,8,0,1.68414
42,8,0,1.66945
43,8,0,1.66085
44,8,0,1.67425
45,8,0,1.67095
46,8,0,1.67748
47,8,0,1.66263
48,8,0,1.67612
49,8,0,1.64959
0,9,0,1.64904
1,9,0,1.64496
2,9,0,1.66031
3,9,0,1.65752
4,9,0,1.63992
5,9,0,1.6483
6,9,0,1.65099
7,9,0,1.66391
8,9,0,1.66609
9,9,0,1.65088
10,9,0,1.67742
11,9,0,1.65101
12,9,0,1.66141
13,9,0,1.66903
14,9,0,1.68778
15,9,0,1.64839
16,9,0,1.65337
17,9,0,1.66742
18,9,0,1.65402
19,9,0,1.64419
20,9,0,1.67131
21,9,0,1.68464
22,9,0,1.68121
23,9,0,1.67832
24,9,0,1.64652
25,9,0,1.68267
26,9,0,1.66251
27,9,0,1.65665
28,9,0,1.65206
29,9,0,1.66254
30,9,0,1.6868
31,9,0,1.66918
32,9,0,1.66599
33,9,0,1.6886
34,9,0,1.67181
35,9,0,1.67328
36,9,0,1.65414
37,9,0,1.67455
38,9,0,1.67802
39,9,0,1.66053
40,9,0,1.68938
41,9,0,1.66741
42,9,0,1.65001
43,9,0,1.67228
44,9,0,1.67332
45,9,0,1.65934
46,9,0,1.66886
47,9,0,1.67034
48,9,0,1.65676
