x,y,t,val
0,0,0,0.0187
1,0,0,-0.00607
2,0,0,-0.0147
3,0,0,-0.0168
4,0,0,0.00272
5,0,0,0.00858
6,0,0,0.00501
7,0,0,0.0183
8,0,0,0.00383
9,0,0,0.00834
0,1,0,0.01893
1,1,0,-0.00068
2,1,0,-0.00683
3,1,0,-0.01073
4,1,0,-0.00695
5,1,0,0.01131
6,1,0,-0.00315
7,1,0,0.00985
8,1,0,0.00431
9,1,0,0.02094
0,2,0,0.01184
1,2,0,0.0003
2,2,0,-0.0037
3,2,0,0.00083
4,2,0,-0.00608
5,2,0,0.01595
6,2,0,0.00524
7,2,0,0.00361
8,2,0,0.00551
9,2,0,0.02371
0,3,0,0.01991
1,3,0,0.00781
2,3,0,-0.01023
3,3,0,0.00109
4,3,0,0.01174
5,3,0,0.02567
6,3,0,0.00268
7,3,0,0.02167
8,3,0,0.00693
9,3,0,0.01545
0,4,0,-0.00758
1,4,0,-0.01114
2,4,0,-0.01172
3,4,0,0.01181
4,4,0,0.01376
5,4,0,0.01591
6,4,0,0.00583
7,4,0,0.01505
8,4,0,0.01661
9,4,0,-0.01163
0,5,0,0.00308
1,5,0,0.00426
2,5,0,-0.02206
3,5,0,-0.01009
4,5,0,0.00499
5,5,0,0.01156
6,5,0,0.0088
7,5,0,0.00313
8,5,0,-0.00197
9,5,0,-0.01398
0,6,0,0.00588
1,6,0,-0.00169
2,6,0,-0.00929
3,6,0,-0.01581
4,6,0,-0.00936
5,6,0,-0.02049
6,6,0,-0.00304
7,6,0,-0.00769
8,6,0,-0.00116
9,6,0,-0.01384
0,7,0,-0.01466
1,7,0,-0.00722
2,7,0,-0.01436
3,7,0,-0.0001
4,7,0,-0.00165
5,7,0,-0.0124
6,7,0,-0.008
7,7,0,0.00085
8,7,0,-0.00588
9,7,0,-0.01367
0,8,0,0.00622
1,8,0,0.00405
2,8,0,0.00104
3,8,0,-0.00639
4,8,0,0.0043
5,8,0,0.00023
6,8,0,-0.01889
7,8,0,-0.01236
8,8,0,0.00333
9,8,0,-0.01436
0,9,0,0.00593
1,9,0,-0.0102
2,9,0,-0.0121
3,9,0,-0.01454
4,9,0,-0.00684
5,9,0,-0.01296
6,9,0,0.00988
7,9,0,-0.00542
8,9,0,0.00171
9,9,0,0.02618
0,0,1,0.01348
1,0,1,0.00151
2,0,1,0.01019
3,0,1,-0.00634
4,0,1,-0.01446
5,0,1,-0.01219
6,0,1,-0.00946
7,0,1,-0.01272
8,0,1,0.01012
9,0,1,0.01542
0,1,1,0.01426
1,1,1,0.00145
2,1,1,0.00162
3,1,1,0.01038
4,1,1,0.01711
5,1,1,-0.00042
6,1,1,0.00624
7,1,1,0.00036
8,1,1,0.00995
9,1,1,0.00503
0,2,1,-0.01462
1,2,1,0.0021
2,2,1,0.00949
3,2,1,0.01357
4,2,1,0.00842
5,2,1,0.00106
6,2,1,-0.00424
7,2,1,0.0121
8,2,1,0.00892
9,2,1,-0.00624
0,3,1,-0.00788
1,3,1,-0.00877
2,3,1,0.00302
3,3,1,0.0022
4,3,1,0.01275
5,3,1,0.002
6,3,1,-0.0029
7,3,1,-0.00217
8,3,1,0.00046
9,3,1,0.00583
0,4,1,-0.00509
1,4,1,0.00821
2,4,1,-0.00379
3,4,1,0.01187
4,4,1,0.00666
5,4,1,0.01606
6,4,1,0.0089
7,4,1,-0.00475
8,4,1,-0.01203
9,4,1,-0.00674
0,5,1,-0.00511
1,5,1,0.0013
2,5,1,0.00469
3,5,1,0.01062
4,5,1,-0.01016
5,5,1,-0.01546
6,5,1,-0.00469
7,5,1,-0.00951
8,5,1,-0.00339
9,5,1,-0.01457
0,6,1,-0.02249
1,6,1,-0.00293
2,6,1,0.01015
3,6,1,-0.00447
4,6,1,-0.01402
5,6,1,-0.02586
6,6,1,-0.00578
7,6,1,-0.00882
8,6,1,-0.00752
9,6,1,-0.01829
0,7,1,-0.02357
1,7,1,-0.03084
2,7,1,-0.00898
3,7,1,-0.02825
4,7,1,-0.02651
5,7,1,-0.01473
6,7,1,-0.01367
7,7,1,-0.02632
8,7,1,-0.02203
9,7,1,-0.01528
0,8,1,-0.03433
1,8,1,-0.04615
2,8,1,-0.02174
3,8,1,-0.01125
4,8,1,-0.01707
5,8,1,-0.0186
6,8,1,-0.02978
7,8,1,-0.02643
8,8,1,-0.02864
9,8,1,-0.0146
0,9,1,0.00327
1,9,1,-0.01045
2,9,1,-0.00886
3,9,1,-0.01862
4,9,1,-0.00766
5,9,1,-0.00526
6,9,1,-0.02333
7,9,1,-0.01907
8,9,1,-0.02081
9,9,1,-0.01847
0,0,2,0.00332
1,0,2,0.00401
2,0,2,-0.01426
3,0,2,0.01752
4,0,2,0.00225
5,0,2,-0.00384
6,0,2,-0.00786
7,0,2,-0.00493
8,0,2,-0.00443
9,0,2,0.00119
0,1,2,0.0015
1,1,2,0.01034
2,1,2,-0.00149
3,1,2,-0.00484
4,1,2,-0.01755
5,1,2,-0.01672
6,1,2,-0.00836
7,1,2,0.00207
8,1,2,0.01564
9,1,2,-0.00313
0,2,2,0.01051
1,2,2,0.0109
2,2,2,0.001
3,2,2,0.01407
4,2,2,0.01345
5,2,2,0.0112
6,2,2,0.00198
7,2,2,0.01009
8,2,2,0.00654
9,2,2,0.00245
0,3,2,0.00089
1,3,2,-0.00152
2,3,2,0.00003
3,3,2,0.01645
4,3,2,0.00875
5,3,2,0.00099
6,3,2,0.01974
7,3,2,0.01583
8,3,2,0.00121
9,3,2,-0.00525
0,4,2,-0.00123
1,4,2,-0.01371
2,4,2,-0.02385
3,4,2,-0.01608
4,4,2,-0.00854
5,4,2,-0.01493
6,4,2,-0.0026
7,4,2,0.00551
8,4,2,0.00413
9,4,2,0.00213
0,5,2,-0.00336
1,5,2,-0.01093
2,5,2,0.00018
3,5,2,-0.01765
4,5,2,-0.00948
5,5,2,-0.00325
6,5,2,-0.00738
7,5,2,-0.00804
8,5,2,-0.01363
9,5,2,0.0043
0,6,2,0.00118
1,6,2,-0.00667
2,6,2,-0.00937
3,6,2,0.00843
4,6,2,-0.00164
5,6,2,-0.00318
6,6,2,-0.01717
7,6,2,-0.00838
8,6,2,-0.0279
9,6,2,0.00313
0,7,2,0.00039
1,7,2,0.01003
2,7,2,0.00462
3,7,2,0.00506
4,7,2,-0.01461
5,7,2,-0.01977
6,7,2,-0.02306
7,7,2,-0.02029
8,7,2,-0.01476
9,7,2,0.00259
0,8,2,-0.00847
1,8,2,0.01699
2,8,2,-0.00461
3,8,2,-0.00891
4,8,2,-0.01757
5,8,2,-0.02051
6,8,2,-0.00472
7,8,2,-0.00934
8,8,2,-0.01619
9,8,2,-0.01507
0,9,2,-0.01884
1,9,2,0.00264
2,9,2,-0.00574
3,9,2,-0.00149
4,9,2,-0.01387
5,9,2,-0.018
6,9,2,-0.01946
7,9,2,-0.01419
8,9,2,-0.00673
9,9,2,-0.00152
0,0,3,-0.00721
1,0,3,0.01904
2,0,3,0.02698
3,0,3,0.01221
4,0,3,-0.00048
5,0,3,-0.00123
6,0,3,-0.00061
7,0,3,-0.00386
8,0,3,-0.0232
9,0,3,-0.02008
0,1,3,-0.00667
1,1,3,0.02825
2,1,3,0.04045
3,1,3,0.01335
4,1,3,0.00429
5,1,3,-0.00177
6,1,3,-0.00682
7,1,3,0.00258
8,1,3,-0.02674
9,1,3,-0.01753
0,2,3,0.01065
1,2,3,0.01693
2,2,3,0.0315
3,2,3,0.01806
4,2,3,0.01816
5,2,3,0.01317
6,2,3,0.00271
7,2,3,-0.00268
8,2,3,-0.01337
9,2,3,-0.02136
0,3,3,0.00475
1,3,3,0.00972
2,3,3,0.00521
3,3,3,-0.00667
4,3,3,-0.0036
5,3,3,-0.00561
6,3,3,-0.00253
7,3,3,-0.01197
8,3,3,-0.01179
9,3,3,-0.01181
0,4,3,-0.00761
1,4,3,-0.01112
2,4,3,-0.00079
3,4,3,-0.00626
4,4,3,-0.01075
5,4,3,-0.00418
6,4,3,0.00099
7,4,3,-0.0024
8,4,3,-0.01203
9,4,3,-0.0135
0,5,3,-0.01415
1,5,3,-0.01568
2,5,3,-0.01426
3,5,3,0.00976
4,5,3,0.01002
5,5,3,-0.00069
6,5,3,-0.0113
7,5,3,-0.02151
8,5,3,-0.01935
9,5,3,-0.00003
0,6,3,0.00142
1,6,3,-0.00533
2,6,3,-0.00777
3,6,3,0.00024
4,6,3,0.00337
5,6,3,-0.00827
6,6,3,-0.0085
7,6,3,-0.02457
8,6,3,-0.01757
9,6,3,-0.00516
0,7,3,0.0139
1,7,3,0.02126
2,7,3,0.00092
3,7,3,0.00768
4,7,3,0.00772
5,7,3,-0.01126
6,7,3,-0.01719
7,7,3,0.00337
8,7,3,0.00689
9,7,3,-0.00631
0,8,3,0.01438
1,8,3,0.01228
2,8,3,0.01087
3,8,3,0.00003
4,8,3,0.00094
5,8,3,-0.01074
6,8,3,-0.01098
7,8,3,-0.00405
8,8,3,0.01043
9,8,3,0.01741
0,9,3,0.01581
1,9,3,0.02018
2,9,3,0.01903
3,9,3,0.01683
4,9,3,0.00678
5,9,3,0.00709
6,9,3,0.00255
7,9,3,-0.00699
8,9,3,-0.01911
9,9,3,-0.00635
0,0,4,-0.00417
1,0,4,-0.00832
2,0,4,-0.00056
3,0,4,-0.00075
4,0,4,0.02188
5,0,4,-0.00768
6,0,4,0.0042
7,0,4,0.00305
8,0,4,0.00798
9,0,4,-0.01664
0,1,4,-0.01731
1,1,4,-0.00659
2,1,4,0.00045
3,1,4,0.00635
4,1,4,0.00199
5,1,4,-0.0005
6,1,4,0.00222
7,1,4,0.01188
8,1,4,-0.01099
9,1,4,-0.01439
0,2,4,-0.02225
1,2,4,-0.00755
2,2,4,-0.0063
3,2,4,-0.01721
4,2,4,-0.0172
5,2,4,-0.01408
6,2,4,0.00142
7,2,4,0.0
8,2,4,-0.01423
9,2,4,-0.0094
0,3,4,-0.01815
1,3,4,-0.00674
2,3,4,0.00483
3,3,4,-0.0087
4,3,4,-0.01268
5,3,4,-0.01283
6,3,4,-0.00591
7,3,4,-0.01128
8,3,4,-0.00837
9,3,4,-0.01361
0,4,4,0.00418
1,4,4,0.00968
2,4,4,0.0017
3,4,4,-0.009
4,4,4,-0.00283
5,4,4,-0.00738
6,4,4,-0.00065
7,4,4,-0.01114
8,4,4,0.00697
9,4,4,0.01098
0,5,4,0.00655
1,5,4,0.00966
2,5,4,0.00988
3,5,4,0.01486
4,5,4,0.01516
5,5,4,0.00424
6,5,4,0.01211
7,5,4,0.00901
8,5,4,0.02102
9,5,4,0.00216
0,6,4,0.01713
1,6,4,-0.00363
2,6,4,0.00988
3,6,4,0.0106
4,6,4,0.00473
5,6,4,0.01247
6,6,4,0.01015
7,6,4,0.0094
8,6,4,0.02714
9,6,4,0.0179
0,7,4,-0.00667
1,7,4,-0.01124
2,7,4,0.0043
3,7,4,0.00794
4,7,4,0.0168
5,7,4,0.00524
6,7,4,-0.00032
7,7,4,0.00645
8,7,4,0.0002
9,7,4,0.00063
0,8,4,-0.00624
1,8,4,0.00532
2,8,4,0.00114
3,8,4,0.01827
4,8,4,0.01764
5,8,4,-0.00643
6,8,4,-0.00178
7,8,4,-0.00221
8,8,4,-0.00712
9,8,4,-0.00274
0,9,4,-0.01387
1,9,4,-0.00898
2,9,4,-0.00314
3,9,4,0.01171
4,9,4,0.01087
5,9,4,-0.00659
6,9,4,-0.0065
7,9,4,0.01118
8,9,4,0.01281
9,9,4,-0.00785
0,0,5,-0.00227
1,0,5,0.00998
2,0,5,0.00059
3,0,5,-0.00053
4,0,5,-0.01789
5,0,5,0.01563
6,0,5,-0.00313
7,0,5,0.00216
8,0,5,-0.00022
9,0,5,0.02437
0,1,5,0.01396
1,1,5,-0.00479
2,1,5,-0.01108
3,1,5,0.01323
4,1,5,0.00123
5,1,5,0.00066
6,1,5,-0.00921
7,1,5,-0.03107
8,1,5,0.00896
9,1,5,0.02047
0,2,5,-0.0011
1,2,5,0.00178
2,2,5,-0.01315
3,2,5,0.00049
4,2,5,-0.00021
5,2,5,-0.01181
6,2,5,-0.0143
7,2,5,-0.01835
8,2,5,-0.01395
9,2,5,-0.00019
0,3,5,0.015
1,3,5,0.006
2,3,5,0.00182
3,3,5,0.00194
4,3,5,0.00146
5,3,5,-0.0016
6,3,5,-0.01435
7,3,5,-0.00848
8,3,5,-0.01394
9,3,5,0.01409
0,4,5,0.01423
1,4,5,0.01616
2,4,5,0.01573
3,4,5,-0.00457
4,4,5,-0.00364
5,4,5,0.00259
6,4,5,-0.00831
7,4,5,0.00366
8,4,5,-0.01126
9,4,5,0.01841
0,5,5,0.00064
1,5,5,0.01142
2,5,5,-0.00004
3,5,5,-0.00065
4,5,5,-0.01304
5,5,5,-0.0099
6,5,5,-0.00252
7,5,5,0.0248
8,5,5,0.01126
9,5,5,0.01284
0,6,5,-0.00043
1,6,5,0.0175
2,6,5,0.00528
3,6,5,-0.00595
4,6,5,-0.00131
5,6,5,-0.00527
6,6,5,-0.01585
7,6,5,0.02003
8,6,5,0.0237
9,6,5,0.01142
0,7,5,0.01311
1,7,5,0.0038
2,7,5,0.00963
3,7,5,-0.00189
4,7,5,-0.00161
5,7,5,-0.0042
6,7,5,-0.0088
7,7,5,0.00368
8,7,5,-0.0085
9,7,5,0.00128
0,8,5,0.01122
1,8,5,-0.00376
2,8,5,-0.00552
3,8,5,-0.006
4,8,5,-0.01124
5,8,5,-0.00062
6,8,5,0.00598
7,8,5,0.00246
8,8,5,0.0058
9,8,5,-0.0135
0,9,5,0.00985
1,9,5,0.00827
2,9,5,-0.0003
3,9,5,-0.0091
4,9,5,-0.00332
5,9,5,0.0048
6,9,5,0.00607
7,9,5,0.00399
8,9,5,-0.00552
9,9,5,0.00687
0,0,6,-0.00061
1,0,6,-0.00118
2,0,6,-0.00942
3,0,6,-0.0086
4,0,6,0.00593
5,0,6,0.00402
6,0,6,-0.00353
7,0,6,-0.00449
8,0,6,-0.00936
9,0,6,-0.00636
0,1,6,0.00071
1,1,6,-0.00385
2,1,6,-0.01588
3,1,6,-0.01562
4,1,6,-0.00136
5,1,6,-0.0019
6,1,6,-0.00494
7,1,6,0.01238
8,1,6,-0.00591
9,1,6,-0.00916
0,2,6,0.02433
1,2,6,0.00481
2,2,6,-0.0075
3,2,6,0.01592
4,2,6,0.00467
5,2,6,0.00355
6,2,6,-0.01239
7,2,6,-0.00713
8,2,6,0.00455
9,2,6,0.00104
0,3,6,0.00952
1,3,6,0.00536
2,3,6,0.0
3,3,6,0.02112
4,3,6,0.00752
5,3,6,0.01711
6,3,6,0.00287
7,3,6,0.00123
8,3,6,0.01576
9,3,6,-0.00372
0,4,6,0.01181
1,4,6,0.00409
2,4,6,0.01242
3,4,6,0.02453
4,4,6,0.01872
5,4,6,0.00582
6,4,6,0.00978
7,4,6,0.00069
8,4,6,0.02245
9,4,6,0.00811
