x,y,t,val
0,0,0,1.66979
1,0,0,1.68403
2,0,0,1.66876
3,0,0,1.65558
4,0,0,1.6628
5,0,0,1.66383
6,0,0,1.66229
7,0,0,1.67083
8,0,0,1.68753
9,0,0,1.66943
10,0,0,1.64881
11,0,0,1.67449
12,0,0,1.67025
13,0,0,1.66701
14,0,0,1.65447
15,0,0,1.66648
16,0,0,1.65946
17,0,0,1.68766
18,0,0,1.67526
19,0,0,1.65906
20,0,0,1.66636
21,0,0,1.68093
22,0,0,1.67273
23,0,0,1.68192
24,0,0,1.66272
25,0,0,1.6807
26,0,0,1.67989
27,0,0,1.66773
28,0,0,1.67615
29,0,0,1.65636
30,0,0,1.66904
31,0,0,1.6627
32,0,0,1.66376
33,0,0,1.67549
34,0,0,1.6827
35,0,0,1.65595
36,0,0,1.67952
37,0,0,1.64904
38,0,0,1.67724
39,0,0,1.66735
40,0,0,1.66296
41,0,0,1.66119
42,0,0,1.67604
43,0,0,1.67109
44,0,0,1.66203
45,0,0,1.67915
46,0,0,1.67737
47,0,0,1.64869
48,0,0,1.67116
49,0,0,1.66873
0,1,0,1.68045
1,1,0,1.67012
2,1,0,1.65372
3,1,0,1.66465
4,1,0,1.66185
5,1,0,1.6652
6,1,0,1.66224
7,1,0,1.65535
8,1,0,1.67171
9,1,0,1.63859
10,1,0,1.67711
11,1,0,1.67704
12,1,0,1.66602
13,1,0,1.67622
14,1,0,1.66082
15,1,0,1.6472
16,1,0,1.67628
17,1,0,1.64366
18,1,0,1.66369
19,1,0,1.66581
20,1,0,1.65237
21,1,0,1.661
22,1,0,1.6422
23,1,0,1.65091
24,1,0,1.64811
25,1,0,1.67787
26,1,0,1.65601
27,1,0,1.66759
28,1,0,1.66418
29,1,0,1.67874
30,1,0,1.63391
31,1,0,1.65825
32,1,0,1.67593
33,1,0,1.6832
34,1,0,1.63658
35,1,0,1.66116
36,1,0,1.65387
37,1,0,1.66938
38,1,0,1.65851
39,1,0,1.66579
40,1,0,1.67336
41,1,0,1.67185
42,1,0,1.65967
43,1,0,1.6815
44,1,0,1.66434
45,1,0,1.64432
46,1,0,1.65681
47,1,0,1.66367
48,1,0,1.69017
49,1,0,1.67901
0,2,0,1.65396
1,2,0,1.66676
2,2,0,1.65961
3,2,0,1.6473
4,2,0,1.61913
5,2,0,1.68205
6,2,0,1.66393
7,2,0,1.67271
8,2,0,1.66112
9,2,0,1.6632
10,2,0,1.68586
11,2,0,1.67185
12,2,0,1.67295
13,2,0,1.67063
14,2,0,1.65832
15,2,0,1.68453
16,2,0,1.66642
17,2,0,1.6831
18,2,0,1.67333
19,2,0,1.67836
20,2,0,1.65074
21,2,0,1.67719
22,2,0,1.63386
23,2,0,1.66138
24,2,0,1.66561
25,2,0,1.67439
26,2,0,1.66986
27,2,0,1.64432
28,2,0,1.67477
29,2,0,1.67071
30,2,0,1.67454
31,2,0,1.68303
32,2,0,1.67593
33,2,0,1.66774
34,2,0,1.66218
35,2,0,1.65623
36,2,0,1.65007
37,2,0,1.66521
38,2,0,1.63578
39,2,0,1.65407
40,2,0,1.66502
41,2,0,1.6872
42,2,0,1.67078
43,2,0,1.66352
44,2,0,1.64678
45,2,0,1.68976
46,2,0,1.70292
47,2,0,1.66312
48,2,0,1.67095
49,2,0,1.643
0,3,0,1.67129
1,3,0,1.6828
2,3,0,1.65548
3,3,0,1.68333
4,3,0,1.67492
5,3,0,1.65811
6,3,0,1.65909
7,3,0,1.6599
8,3,0,1.69084
9,3,0,1.6921
10,3,0,1.67202
11,3,0,1.65963
12,3,0,1.66189
13,3,0,1.66714
14,3,0,1.67143
15,3,0,1.6814
16,3,0,1.67849
17,3,0,1.67425
18,3,0,1.67297
19,3,0,1.6724
20,3,0,1.70356
21,3,0,1.65823
22,3,0,1.65683
23,3,0,1.67725
24,3,0,1.6669
25,3,0,1.66273
26,3,0,1.64572
27,3,0,1.64758
28,3,0,1.65679
29,3,0,1.65637
30,3,0,1.67588
31,3,0,1.67105
32,3,0,1.67255
33,3,0,1.66219
34,3,0,1.6678
35,3,0,1.65794
36,3,0,1.67422
37,3,0,1.67165
38,3,0,1.66387
39,3,0,1.66388
40,3,0,1.64682
41,3,0,1.65044
42,3,0,1.68752
43,3,0,1.67468
44,3,0,1.663
45,3,0,1.65054
46,3,0,1.66264
47,3,0,1.66016
48,3,0,1.67789
49,3,0,1.69201
0,4,0,1.67409
1,4,0,1.65222
2,4,0,1.66612
3,4,0,1.68331
4,4,0,1.6589
5,4,0,1.65827
6,4,0,1.64738
7,4,0,1.66851
8,4,0,1.66716
9,4,0,1.65015
10,4,0,1.67199
11,4,0,1.65584
12,4,0,1.67783
13,4,0,1.67636
14,4,0,1.68914
15,4,0,1.64629
16,4,0,1.653
17,4,0,1.65474
18,4,0,1.67854
19,4,0,1.67694
20,4,0,1.66463
21,4,0,1.66033
22,4,0,1.67065
23,4,0,1.69144
24,4,0,1.68382
25,4,0,1.66838
26,4,0,1.67286
27,4,0,1.67295
28,4,0,1.65822
29,4,0,1.69133
30,4,0,1.65076
31,4,0,1.68044
32,4,0,1.67308
33,4,0,1.63382
34,4,0,1.67693
35,4,0,1.67456
36,4,0,1.68213
37,4,0,1.65937
38,4,0,1.6668
39,4,0,1.66648
40,4,0,1.69315
41,4,0,1.66645
42,4,0,1.66682
43,4,0,1.66573
44,4,0,1.65162
45,4,0,1.66702
46,4,0,1.65566
47,4,0,1.65399
48,4,0,1.64825
49,4,0,1.66726
0,5,0,1.67209
1,5,0,1.65926
2,5,0,1.68888
3,5,0,1.66358
4,5,0,1.65231
5,5,0,1.63633
6,5,0,1.66284
7,5,0,1.67528
8,5,0,1.66276
9,5,0,1.64405
10,5,0,1.66673
11,5,0,1.6502
12,5,0,1.66841
13,5,0,1.68936
14,5,0,1.65754
15,5,0,1.65901
16,5,0,1.69197
17,5,0,1.67272
18,5,0,1.68735
19,5,0,1.67711
20,5,0,1.66516
21,5,0,1.66291
22,5,0,1.66591
23,5,0,1.67622
24,5,0,1.67136
25,5,0,1.67138
26,5,0,1.6689
27,5,0,1.67106
28,5,0,1.66095
29,5,0,1.66075
30,5,0,1.66559
31,5,0,1.64411
32,5,0,1.6488
33,5,0,1.65394
34,5,0,1.6683
35,5,0,1.67373
36,5,0,1.67022
37,5,0,1.67261
38,5,0,1.68232
39,5,0,1.65851
40,5,0,1.64116
41,5,0,1.66709
42,5,0,1.67809
43,5,0,1.66149
44,5,0,1.67061
45,5,0,1.64376
46,5,0,1.6649
47,5,0,1.66649
48,5,0,1.65941
49,5,0,1.65567
0,6,0,1.65034
1,6,0,1.64974
2,6,0,1.67055
3,6,0,1.65584
4,6,0,1.66023
5,6,0,1.67893
6,6,0,1.66216
7,6,0,1.67817
8,6,0,1.66292
9,6,0,1.6645
10,6,0,1.67276
11,6,0,1.6648
12,6,0,1.66473
13,6,0,1.69914
14,6,0,1.69256
15,6,0,1.67905
16,6,0,1.65557
17,6,0,1.68002
18,6,0,1.65484
19,6,0,1.64984
20,6,0,1.68431
21,6,0,1.65953
22,6,0,1.63384
23,6,0,1.67142
24,6,0,1.65893
25,6,0,1.67577
26,6,0,1.66338
27,6,0,1.64446
28,6,0,1.65618
29,6,0,1.66646
30,6,0,1.65565
31,6,0,1.64226
32,6,0,1.66621
33,6,0,1.66227
34,6,0,1.68736
35,6,0,1.67127
36,6,0,1.6719
37,6,0,1.6758
38,6,0,1.66472
39,6,0,1.64327
40,6,0,1.65025
41,6,0,1.67067
42,6,0,1.6687
43,6,0,1.68862
44,6,0,1.66858
45,6,0,1.67618
46,6,0,1.65709
47,6,0,1.66627
48,6,0,1.66771
49,6,0,1.64513
0,7,0,1.66257
1,7,0,1.65027
2,7,0,1.65596
3,7,0,1.6482
4,7,0,1.68112
5,7,0,1.69607
6,7,0,1.68129
7,7,0,1.66596
8,7,0,1.65758
9,7,0,1.65921
10,7,0,1.68734
11,7,0,1.66673
12,7,0,1.64514
13,7,0,1.67563
14,7,0,1.65983
15,7,0,1.66227
16,7,0,1.68058
17,7,0,1.65751
18,7,0,1.67205
19,7,0,1.66514
20,7,0,1.65728
21,7,0,1.65299
22,7,0,1.65487
23,7,0,1.6842
24,7,0,1.69302
25,7,0,1.67642
26,7,0,1.69232
27,7,0,1.67081
28,7,0,1.66967
29,7,0,1.69535
30,7,0,1.69693
31,7,0,1.66559
32,7,0,1.66578
33,7,0,1.67962
34,7,0,1.68613
35,7,0,1.65784
36,7,0,1.67842
37,7,0,1.6569
38,7,0,1.64371
39,7,0,1.65856
40,7,0,1.64449
41,7,0,1.66533
42,7,0,1.67427
43,7,0,1.67099
44,7,0,1.69006
45,7,0,1.6572
46,7,0,1.67308
47,7,0,1.70415
48,7,0,1.66919
49,7,0,1.66011
0,8,0,1.66135
1,8,0,1.64172
2,8,0,1.6731
3,8,0,1.64005
4,8,0,1.69133
5,8,0,1.67817
6,8,0,1.65041
7,8,0,1.67546
8,8,0,1.67677
9,8,0,1.64844
10,8,0,1.66591
11,8,0,1.66427
12,8,0,1.67879
13,8,0,1.69164
