x,y,t,val
0,0,0,2.14017
1,0,0,2.33054
2,0,0,2.39805
3,0,0,2.36503
4,0,0,2.13721
5,0,0,1.69719
6,0,0,1.67163
7,0,0,1.68931
8,0,0,1.68397
9,0,0,1.70867
0,1,0,1.67022
1,1,0,1.67987
2,1,0,1.72236
3,1,0,1.69404
4,1,0,1.71544
5,1,0,1.66514
6,1,0,1.66224
7,1,0,1.66107
8,1,0,1.67032
9,1,0,1.65592
0,2,0,1.67748
1,2,0,1.68264
2,2,0,1.67544
3,2,0,1.6973
4,2,0,1.67385
5,2,0,1.67723
6,2,0,1.65616
7,2,0,1.66345
8,2,0,1.65608
9,2,0,1.65525
0,3,0,1.6553
1,3,0,1.66804
2,3,0,1.65544
3,3,0,1.66799
4,3,0,1.67407
5,3,0,1.67104
6,3,0,1.67326
7,3,0,1.6659
8,3,0,1.69288
9,3,0,1.66214
0,4,0,1.68383
1,4,0,1.67622
2,4,0,1.69715
3,4,0,1.64225
4,4,0,1.67547
5,4,0,1.65041
6,4,0,1.68225
7,4,0,1.66316
8,4,0,1.68028
9,4,0,1.67437
0,5,0,1.67966
1,5,0,1.68627
2,5,0,1.67307
3,5,0,1.6542
4,5,0,1.67902
5,5,0,1.68532
6,5,0,1.67405
7,5,0,1.66571
8,5,0,1.6798
9,5,0,1.64519
0,6,0,1.68616
1,6,0,1.67781
2,6,0,1.67172
3,6,0,1.66682
4,6,0,1.68625
5,6,0,1.64741
6,6,0,1.64492
7,6,0,1.64249
8,6,0,1.66732
9,6,0,1.64324
0,7,0,1.68372
1,7,0,1.6602
2,7,0,1.69086
3,7,0,1.68382
4,7,0,1.66408
5,7,0,1.67634
6,7,0,1.66877
7,7,0,1.66596
8,7,0,1.66763
9,7,0,1.66113
0,8,0,1.68749
1,8,0,1.67929
2,8,0,1.66882
3,8,0,1.67011
4,8,0,1.6774
5,8,0,1.64778
6,8,0,1.66027
7,8,0,1.6541
8,8,0,1.67002
9,8,0,1.6755
0,9,0,1.70545
1,9,0,1.67684
2,9,0,1.67457
3,9,0,1.6743
4,9,0,1.68601
5,9,0,1.65866
6,9,0,1.67123
7,9,0,1.68637
8,9,0,1.6645
9,9,0,1.66457
0,0,1,2.1378
1,0,1,2.35042
2,0,1,2.36871
3,0,1,2.30924
4,0,1,2.14495
5,0,1,1.70015
6,0,1,1.66128
7,0,1,1.64693
8,0,1,1.67263
9,0,1,1.70216
0,1,1,1.69937
1,1,1,1.69356
2,1,1,1.69506
3,1,1,1.67664
4,1,1,1.68195
5,1,1,1.67324
6,1,1,1.64452
7,1,1,1.65395
8,1,1,1.6598
9,1,1,1.68362
0,2,1,1.68748
1,2,1,1.68105
2,2,1,1.69592
3,2,1,1.67168
4,2,1,1.68266
5,2,1,1.67769
6,2,1,1.66228
7,2,1,1.65636
8,2,1,1.65093
9,2,1,1.66042
0,3,1,1.66611
1,3,1,1.66768
2,3,1,1.6433
3,3,1,1.66613
4,3,1,1.68229
5,3,1,1.66204
6,3,1,1.66782
7,3,1,1.65383
8,3,1,1.6739
9,3,1,1.67104
0,4,1,1.67382
1,4,1,1.65271
2,4,1,1.67206
3,4,1,1.66949
4,4,1,1.68885
5,4,1,1.65091
6,4,1,1.67308
7,4,1,1.66154
8,4,1,1.67076
9,4,1,1.69112
0,5,1,1.66535
1,5,1,1.65969
2,5,1,1.65744
3,5,1,1.67582
4,5,1,1.67127
5,5,1,1.65102
6,5,1,1.68067
7,5,1,1.67959
8,5,1,1.682
9,5,1,1.65671
0,6,1,1.66701
1,6,1,1.6721
2,6,1,1.67436
3,6,1,1.71092
4,6,1,1.66536
5,6,1,1.65603
6,6,1,1.66541
7,6,1,1.66469
8,6,1,1.6613
