x,y,t,val
0,0,0,1.67309
1,0,0,1.66899
2,0,0,1.63284
3,0,0,1.65747
4,0,0,1.73693
5,0,0,1.68242
6,0,0,1.68112
7,0,0,1.67926
8,0,0,1.6948
9,0,0,1.7426
0,1,0,1.66244
1,1,0,1.68714
2,1,0,1.67902
3,1,0,1.66821
4,1,0,1.73751
5,1,0,1.64972
6,1,0,1.67828
7,1,0,1.67792
8,1,0,1.67206
9,1,0,1.70638
0,2,0,1.68369
1,2,0,1.67555
2,2,0,1.65672
3,2,0,1.67771
4,2,0,1.67133
5,2,0,1.658
6,2,0,1.67303
7,2,0,1.65965
8,2,0,1.67024
9,2,0,1.68782
0,3,0,1.67751
1,3,0,1.64909
2,3,0,1.67404
3,3,0,1.68264
4,3,0,1.65785
5,3,0,1.66077
6,3,0,1.67968
7,3,0,1.69608
8,3,0,1.66897
9,3,0,1.64749
0,4,0,1.67177
1,4,0,1.65939
2,4,0,1.66065
3,4,0,1.66828
4,4,0,1.67384
5,4,0,1.64455
6,4,0,1.68154
7,4,0,1.6847
8,4,0,1.66223
9,4,0,1.65675
0,5,0,1.68156
1,5,0,1.67242
2,5,0,1.64673
3,5,0,1.6688
4,5,0,1.6668
5,5,0,1.67689
6,5,0,1.67323
7,5,0,1.6434
8,5,0,1.6546
9,5,0,1.65291
0,6,0,1.65849
1,6,0,1.67142
2,6,0,1.6583
3,6,0,1.65684
4,6,0,1.66046
5,6,0,1.6793
6,6,0,1.65807
7,6,0,1.66697
8,6,0,1.64633
9,6,0,1.64514
0,7,0,1.65576
1,7,0,1.65701
2,7,0,1.67418
3,7,0,1.68167
4,7,0,1.6519
5,7,0,1.65665
6,7,0,1.66326
7,7,0,1.66332
8,7,0,1.66383
9,7,0,1.66178
0,8,0,1.67706
1,8,0,1.68057
2,8,0,1.67924
3,8,0,1.66255
4,8,0,1.67848
5,8,0,1.67312
6,8,0,1.68135
7,8,0,1.64885
8,8,0,1.65593
9,8,0,1.69047
0,9,0,1.68004
1,9,0,1.67946
2,9,0,1.66835
3,9,0,1.65666
4,9,0,1.68162
5,9,0,1.65831
6,9,0,1.67362
7,9,0,1.64669
8,9,0,1.65547
9,9,0,1.6662
0,0,1,1.65563
1,0,1,1.67076
2,0,1,1.62883
3,0,1,1.66782
4,0,1,1.72879
5,0,1,1.68118
6,0,1,1.66999
7,0,1,1.65005
8,0,1,1.65166
9,0,1,1.73943
0,1,1,1.67305
1,1,1,1.66835
2,1,1,1.6561
3,1,1,1.64677
4,1,1,1.70471
5,1,1,1.65967
6,1,1,1.62714
7,1,1,1.65093
8,1,1,1.68055
9,1,1,1.71391
0,2,1,1.69392
1,2,1,1.65305
2,2,1,1.66504
3,2,1,1.65322
4,2,1,1.65934
5,2,1,1.68685
6,2,1,1.63395
7,2,1,1.6633
8,2,1,1.66121
9,2,1,1.689
0,3,1,1.67921
1,3,1,1.64912
2,3,1,1.63974
3,3,1,1.64834
4,3,1,1.65819
5,3,1,1.67838
6,3,1,1.65653
7,3,1,1.66637
8,3,1,1.66748
9,3,1,1.671
0,4,1,1.66136
1,4,1,1.66524
2,4,1,1.66283
3,4,1,1.66812
4,4,1,1.67406
5,4,1,1.6746
6,4,1,1.6679
7,4,1,1.66382
8,4,1,1.68128
9,4,1,1.66539
0,5,1,1.66161
1,5,1,1.67411
2,5,1,1.66358
3,5,1,1.67828
4,5,1,1.65838
5,5,1,1.66077
6,5,1,1.67902
7,5,1,1.67088
8,5,1,1.64948
9,5,1,1.66217
0,6,1,1.64363
1,6,1,1.67314
2,6,1,1.6534
3,6,1,1.68235
4,6,1,1.67569
5,6,1,1.66432
6,6,1,1.64716
7,6,1,1.66573
8,6,1,1.68217
9,6,1,1.64393
0,7,1,1.64964
1,7,1,1.67952
2,7,1,1.68296
3,7,1,1.69135
4,7,1,1.7027
5,7,1,1.67284
6,7,1,1.67226
7,7,1,1.64826
8,7,1,1.66223
9,7,1,1.65514
0,8,1,1.64493
1,8,1,1.65201
2,8,1,1.65358
3,8,1,1.66616
4,8,1,1.68815
5,8,1,1.6789
6,8,1,1.68002
7,8,1,1.68652
8,8,1,1.6825
9,8,1,1.65465
0,9,1,1.66947
1,9,1,1.68346
2,9,1,1.66106
3,9,1,1.66892
4,9,1,1.69343
5,9,1,1.68243
6,9,1,1.6682
7,9,1,1.66507
8,9,1,1.66254
9,9,1,1.66432
0,0,2,1.65586
1,0,2,1.68075
2,0,2,1.66835
3,0,2,1.64885
4,0,2,1.73269
5,0,2,1.68802
6,0,2,1.65609
7,0,2,1.65891
8,0,2,1.67719
9,0,2,1.73227
0,1,2,1.65973
1,1,2,1.64081
2,1,2,1.64965
3,1,2,1.68566
4,1,2,1.73998
5,1,2,1.67691
6,1,2,1.67374
7,1,2,1.67207
8,1,2,1.66469
9,1,2,1.71398
0,2,2,1.66915
1,2,2,1.66337
2,2,2,1.67821
3,2,2,1.67562
4,2,2,1.67406
5,2,2,1.67438
6,2,2,1.67464
7,2,2,1.66431
8,2,2,1.65593
9,2,2,1.67277
0,3,2,1.66449
