x,y,t,val
0,0,0,0.06325
1,0,0,0.02399
2,0,0,0.00411
3,0,0,0.00128
4,0,0,0.02034
5,0,0,-0.00002
6,0,0,-0.00929
7,0,0,-0.02656
8,0,0,-0.0736
9,0,0,-0.2291
10,0,0,-0.0799
11,0,0,0.001
12,0,0,-0.01423
13,0,0,-0.01004
14,0,0,-0.01733
15,0,0,-0.00789
16,0,0,0.0069
17,0,0,0.00103
18,0,0,-0.01007
19,0,0,-0.01218
20,0,0,0.00472
21,0,0,-0.02268
22,0,0,-0.02189
23,0,0,0.01288
24,0,0,-0.00553
25,0,0,-0.00878
26,0,0,0.01117
27,0,0,0.00546
28,0,0,0.00951
29,0,0,-0.00613
30,0,0,0.00801
31,0,0,-0.00524
32,0,0,0.00549
33,0,0,-0.00263
34,0,0,0.00488
35,0,0,0.00958
36,0,0,-0.00662
37,0,0,-0.00691
38,0,0,-0.00203
39,0,0,0.01604
40,0,0,-0.00288
41,0,0,-0.00405
42,0,0,0.00256
43,0,0,0.00445
44,0,0,0.00004
45,0,0,0.01361
46,0,0,0.00716
47,0,0,0.02284
48,0,0,0.07707
49,0,0,0.24821
0,1,0,-0.06505
1,1,0,-0.01306
2,1,0,-0.01251
3,1,0,-0.00819
4,1,0,0.01431
5,1,0,0.01802
6,1,0,0.01426
7,1,0,0.00713
8,1,0,0.06599
9,1,0,0.24893
10,1,0,0.06052
11,1,0,0.03253
12,1,0,0.00623
13,1,0,0.00888
14,1,0,-0.00074
15,1,0,-0.00289
16,1,0,0.01413
17,1,0,0.00288
18,1,0,-0.00465
19,1,0,-0.0112
20,1,0,-0.02291
21,1,0,0.00049
22,1,0,-0.0123
23,1,0,0.01216
24,1,0,0.0069
25,1,0,0.00032
26,1,0,-0.01084
27,1,0,-0.00051
28,1,0,0.00264
29,1,0,-0.0039
30,1,0,0.02388
31,1,0,-0.02288
32,1,0,0.01454
33,1,0,0.01159
34,1,0,-0.01247
35,1,0,-0.00892
36,1,0,0.00423
37,1,0,0.00234
38,1,0,-0.00515
39,1,0,0.00047
40,1,0,0.01264
41,1,0,-0.00253
42,1,0,0.0006
43,1,0,-0.02202
44,1,0,0.01029
45,1,0,0.01116
46,1,0,-0.01474
47,1,0,-0.0341
48,1,0,-0.07002
49,1,0,-0.24648
0,2,0,-0.06259
1,2,0,-0.0348
2,2,0,-0.01583
3,2,0,-0.00678
4,2,0,0.0157
5,2,0,0.00421
6,2,0,0.00159
7,2,0,0.03457
8,2,0,0.07076
9,2,0,0.10811
10,2,0,0.06145
11,2,0,0.03307
12,2,0,0.02678
13,2,0,0.02105
14,2,0,0.00146
15,2,0,0.0203
16,2,0,0.00398
17,2,0,0.0188
18,2,0,-0.02512
19,2,0,0.00197
20,2,0,0.0101
21,2,0,-0.00605
22,2,0,-0.01404
23,2,0,0.00334
24,2,0,0.01695
25,2,0,0.00011
26,2,0,-0.00923
27,2,0,0.00407
28,2,0,-0.0093
29,2,0,0.01577
30,2,0,0.0033
31,2,0,-0.00372
32,2,0,-0.01146
33,2,0,0.01014
34,2,0,-0.01505
35,2,0,-0.0057
36,2,0,-0.00822
37,2,0,0.01171
38,2,0,0.00331
39,2,0,-0.00704
40,2,0,-0.00325
41,2,0,0.00179
42,2,0,-0.01937
43,2,0,-0.01608
44,2,0,0.00461
45,2,0,0.00127
46,2,0,-0.00815
47,2,0,-0.03881
48,2,0,-0.07524
49,2,0,-0.11444
0,3,0,-0.03382
1,3,0,-0.02577
2,3,0,-0.01704
3,3,0,-0.01165
4,3,0,-0.00875
5,3,0,0.00326
6,3,0,0.02733
7,3,0,0.01735
8,3,0,0.04994
9,3,0,0.06919
10,3,0,0.04857
11,3,0,0.03617
12,3,0,0.02419
13,3,0,0.01087
14,3,0,0.02269
15,3,0,0.02389
16,3,0,0.01314
17,3,0,0.00498
18,3,0,-0.01587
19,3,0,-0.00239
20,3,0,0.01146
21,3,0,0.00323
22,3,0,-0.00015
23,3,0,0.00007
24,3,0,0.00954
25,3,0,-0.00561
26,3,0,-0.00434
27,3,0,0.0093
28,3,0,-0.00152
29,3,0,-0.00521
30,3,0,0.00143
31,3,0,0.00377
32,3,0,0.00991
33,3,0,-0.00728
34,3,0,-0.02237
35,3,0,0.00384
36,3,0,-0.01124
37,3,0,0.00276
38,3,0,0.0009
39,3,0,-0.01052
40,3,0,-0.00659
41,3,0,-0.00044
42,3,0,-0.02013
43,3,0,-0.01467
44,3,0,0.01184
45,3,0,-0.00287
46,3,0,-0.02245
47,3,0,-0.04813
48,3,0,-0.05696
49,3,0,-0.06385
0,4,0,-0.01417
1,4,0,-0.041
2,4,0,-0.00388
3,4,0,-0.01933
4,4,0,0.00746
5,4,0,0.00825
6,4,0,0.01792
7,4,0,0.02501
8,4,0,0.04057
9,4,0,0.06161
10,4,0,0.03266
11,4,0,0.02236
12,4,0,0.02709
13,4,0,0.01851
14,4,0,0.01495
15,4,0,0.01192
16,4,0,0.01337
17,4,0,-0.00537
18,4,0,-0.00559
19,4,0,0.00065
20,4,0,0.01772
21,4,0,0.01562
22,4,0,-0.00179
23,4,0,0.00351
24,4,0,0.00304
25,4,0,-0.00094
26,4,0,-0.00224
27,4,0,0.00612
28,4,0,-0.01871
29,4,0,-0.00728
30,4,0,-0.00363
31,4,0,0.0022
32,4,0,0.00331
33,4,0,-0.00066
34,4,0,0.00119
35,4,0,0.00918
36,4,0,-0.01932
37,4,0,-0.00454
38,4,0,-0.00099
39,4,0,-0.01625
40,4,0,-0.00474
41,4,0,-0.00915
42,4,0,-0.0211
43,4,0,0.01045
44,4,0,-0.01341
45,4,0,-0.01165
46,4,0,-0.02579
47,4,0,-0.03651
48,4,0,-0.04295
49,4,0,-0.04368
0,5,0,-0.03158
1,5,0,-0.01922
2,5,0,-0.00525
3,5,0,-0.02261
4,5,0,0.01844
5,5,0,0.00929
6,5,0,0.03046
7,5,0,0.01416
8,5,0,0.03312
9,5,0,0.04907
10,5,0,0.0365
11,5,0,0.02672
12,5,0,0.00204
13,5,0,0.02107
14,5,0,0.01266
15,5,0,0.0162
16,5,0,-0.01265
17,5,0,0.0054
