x,y,t,val
0,0,0,0.05859
1,0,0,0.02261
2,0,0,-0.0064
3,0,0,-0.08879
4,0,0,-0.24511
5,0,0,-0.06486
6,0,0,-0.00116
7,0,0,-0.00672
8,0,0,0.08288
9,0,0,0.24896
0,1,0,-0.06706
1,1,0,-0.00964
2,1,0,0.0177
3,1,0,0.04389
4,1,0,0.25411
5,1,0,0.06662
6,1,0,0.0201
7,1,0,-0.02242
8,1,0,-0.0701
9,1,0,-0.2332
0,2,0,-0.05105
1,2,0,-0.01069
2,2,0,0.01832
3,2,0,0.05361
4,2,0,0.09245
5,2,0,0.031
6,2,0,0.03725
7,2,0,-0.01625
8,2,0,-0.05358
9,2,0,-0.10106
0,3,0,-0.03579
1,3,0,-0.00289
2,3,0,0.011
3,3,0,0.0202
4,3,0,0.03921
5,3,0,0.03809
6,3,0,0.02192
7,3,0,-0.01506
8,3,0,-0.04637
9,3,0,-0.03031
0,4,0,-0.01309
1,4,0,-0.00457
2,4,0,-0.00717
3,4,0,0.02498
4,4,0,0.01222
5,4,0,0.01839
6,4,0,0.01212
7,4,0,-0.01314
8,4,0,-0.01665
9,4,0,-0.01309
0,5,0,0.00556
1,5,0,-0.00564
2,5,0,0.01561
3,5,0,0.00644
4,5,0,-0.00454
5,5,0,-0.00367
6,5,0,0.00669
7,5,0,-0.0119
8,5,0,0.00084
9,5,0,-0.00939
0,6,0,-0.00065
1,6,0,-0.01054
2,6,0,-0.01178
3,6,0,0.01104
4,6,0,-0.0088
5,6,0,-0.0158
6,6,0,0.01141
7,6,0,-0.00219
8,6,0,0.00873
9,6,0,0.01858
0,7,0,0.03054
1,7,0,-0.00841
2,7,0,-0.0214
3,7,0,-0.00847
4,7,0,-0.02674
5,7,0,-0.01365
6,7,0,0.00274
7,7,0,-0.00076
8,7,0,0.02645
9,7,0,0.0197
0,8,0,0.03864
1,8,0,0.00809
2,8,0,-0.02284
3,8,0,-0.01529
4,8,0,-0.04924
5,8,0,-0.03072
6,8,0,-0.00703
7,8,0,0.00255
8,8,0,0.03679
9,8,0,0.03905
0,9,0,0.04968
1,9,0,0.02728
2,9,0,-0.02069
3,9,0,-0.05736
4,9,0,-0.09666
5,9,0,-0.04043
6,9,0,-0.01782
7,9,0,0.00807
8,9,0,0.05177
9,9,0,0.09616
0,0,1,0.07333
1,0,1,0.01876
2,0,1,-0.01853
3,0,1,-0.07612
4,0,1,-0.24559
5,0,1,-0.05918
6,0,1,-0.00073
7,0,1,0.00639
8,0,1,0.04612
9,0,1,0.25555
0,1,1,-0.07577
1,1,1,-0.01083
2,1,1,0.02246
3,1,1,0.03511
4,1,1,0.23501
5,1,1,0.06737
6,1,1,0.03994
7,1,1,-0.03079
8,1,1,-0.05539
9,1,1,-0.22711
0,2,1,-0.06992
1,2,1,-0.00041
2,2,1,0.00856
3,2,1,0.04978
4,2,1,0.0796
5,2,1,0.05469
6,2,1,0.02453
7,2,1,-0.01722
8,2,1,-0.03873
9,2,1,-0.09088
0,3,1,-0.04655
1,3,1,0.00516
2,3,1,0.0123
3,3,1,0.02716
4,3,1,0.03981
5,3,1,0.0306
6,3,1,0.01607
7,3,1,-0.01627
8,3,1,-0.03464
9,3,1,-0.03364
0,4,1,-0.01068
1,4,1,-0.0141
2,4,1,0.00421
3,4,1,0.01814
4,4,1,0.02292
5,4,1,0.02358
6,4,1,-0.0019
7,4,1,-0.01146
8,4,1,-0.01254
9,4,1,-0.01817
0,5,1,0.00247
1,5,1,-0.00121
2,5,1,0.0068
3,5,1,0.00054
4,5,1,0.00486
5,5,1,-0.00571
6,5,1,-0.00262
7,5,1,-0.00306
8,5,1,-0.0081
9,5,1,0.00603
0,6,1,0.01119
1,6,1,0.00684
2,6,1,-0.0018
3,6,1,-0.00033
4,6,1,-0.02601
5,6,1,-0.00614
6,6,1,0.00622
7,6,1,-0.00471
8,6,1,0.01013
9,6,1,0.00461
0,7,1,0.01972
1,7,1,0.00562
2,7,1,-0.0053
3,7,1,-0.00339
4,7,1,-0.03664
5,7,1,-0.02274
6,7,1,0.01544
7,7,1,-0.01598
8,7,1,0.00649
9,7,1,0.03678
0,8,1,0.03929
1,8,1,0.00355
2,8,1,-0.0052
3,8,1,-0.03054
4,8,1,-0.03045
5,8,1,-0.04342
6,8,1,-0.00418
7,8,1,-0.0005
8,8,1,0.0323
9,8,1,0.03915
0,9,1,0.07209
1,9,1,0.00912
2,9,1,-0.01764
3,9,1,-0.05552
4,9,1,-0.08885
5,9,1,-0.04787
6,9,1,-0.00704
7,9,1,0.00757
8,9,1,0.04492
9,9,1,0.08322
0,0,2,0.055
1,0,2,0.02399
2,0,2,-0.02517
3,0,2,-0.05257
4,0,2,-0.24185
5,0,2,-0.07042
6,0,2,0.00529
7,0,2,0.01593
8,0,2,0.04533
9,0,2,0.24447
0,1,2,-0.06855
1,1,2,-0.02235
2,1,2,0.00329
3,1,2,0.06646
4,1,2,0.24156
5,1,2,0.06017
6,1,2,0.02316
7,1,2,-0.00887
8,1,2,-0.04583
9,1,2,-0.24904
0,2,2,-0.04385
1,2,2,-0.03277
2,2,2,0.00943
3,2,2,0.04984
4,2,2,0.09876
5,2,2,0.04082
6,2,2,0.01784
7,2,2,-0.02563
8,2,2,-0.03487
9,2,2,-0.07957
0,3,2,-0.02941
1,3,2,-0.00666
2,3,2,0.01345
3,3,2,0.0248
4,3,2,0.04619
5,3,2,0.02506
6,3,2,0.01036
7,3,2,-0.01271
8,3,2,-0.02535
9,3,2,-0.04573
0,4,2,-0.0188
1,4,2,-0.01437
2,4,2,0.01644
3,4,2,0.02307
4,4,2,0.02286
5,4,2,0.0117
6,4,2,-0.00319
7,4,2,-0.01386
8,4,2,-0.00244
9,4,2,-0.02141
0,5,2,-0.00207
1,5,2,-0.01028
2,5,2,0.00946
3,5,2,0.01523
4,5,2,0.00864
5,5,2,0.0055
6,5,2,-0.01518
7,5,2,-0.00687
8,5,2,-0.00275
9,5,2,-0.00168
0,6,2,0.0036
1,6,2,-0.00488
2,6,2,-0.0183
3,6,2,0.013
4,6,2,-0.01708
5,6,2,0.01027
6,6,2,-0.00384
7,6,2,-0.01662
8,6,2,0.01032
9,6,2,0.02353
0,7,2,0.00901
1,7,2,0.00816
2,7,2,-0.00533
3,7,2,-0.01093
4,7,2,-0.03369
5,7,2,-0.0047
6,7,2,0.00269
7,7,2,-0.01783
8,7,2,0.02076
9,7,2,0.03186
0,8,2,0.04051
1,8,2,0.00266
2,8,2,-0.01154
3,8,2,-0.02503
4,8,2,-0.04579
5,8,2,-0.04072
6,8,2,0.00996
7,8,2,0.00568
8,8,2,0.02125
9,8,2,0.04302
0,9,2,0.06254
1,9,2,0.02688
2,9,2,-0.03096
3,9,2,-0.04713
4,9,2,-0.09312
5,9,2,-0.05313
6,9,2,0.0014
7,9,2,0.00689
8,9,2,0.04692
9,9,2,0.07971
0,0,3,0.05917
1,0,3,0.01972
2,0,3,-0.01264
3,0,3,-0.05776
4,0,3,-0.25414
5,0,3,-0.07456
6,0,3,-0.00787
7,0,3,0.01554
8,0,3,0.06088
9,0,3,0.25166
0,1,3,-0.05673
1,1,3,-0.0173
2,1,3,0.00632
3,1,3,0.06555
4,1,3,0.23775
5,1,3,0.05266
6,1,3,0.00838
7,1,3,-0.00069
8,1,3,-0.0495
9,1,3,-0.24644
0,2,3,-0.04239
1,2,3,-0.01219
2,2,3,-0.0035
3,2,3,0.05575
4,2,3,0.09953
5,2,3,0.02537
6,2,3,0.01624
7,2,3,-0.01348
8,2,3,-0.04872
9,2,3,-0.07661
0,3,3,-0.02546
1,3,3,-0.03106
2,3,3,0.00992
3,3,3,0.03985
4,3,3,0.04262
5,3,3,0.02418
6,3,3,0.00697
7,3,3,-0.024
8,3,3,-0.01582
9,3,3,-0.0272
0,4,3,-0.01768
1,4,3,-0.00825
2,4,3,0.01649
3,4,3,0.00657
4,4,3,0.01579
5,4,3,0.02145
6,4,3,-0.00203
7,4,3,-0.01358
8,4,3,-0.00567
9,4,3,-0.01309
0,5,3,0.00517
1,5,3,-0.00444
2,5,3,0.00434
3,5,3,0.00642
4,5,3,0.00169
5,5,3,-0.00367
6,5,3,-0.0033
7,5,3,-0.00595
8,5,3,-0.00782
9,5,3,0.00756
0,6,3,0.01717
1,6,3,-0.00768
2,6,3,-0.01516
3,6,3,-0.00131
4,6,3,-0.00885
5,6,3,0.00629
6,6,3,-0.02397
7,6,3,-0.0042
8,6,3,0.01804
9,6,3,0.01967
0,7,3,0.01081
1,7,3,0.01091
2,7,3,-0.01323
3,7,3,-0.00375
4,7,3,-0.02566
5,7,3,-0.01234
6,7,3,-0.00063
7,7,3,-0.00087
8,7,3,0.01213
9,7,3,0.02263
0,8,3,0.03746
1,8,3,0.00289
2,8,3,-0.03408
