x,y,t,val
0,0,0,1.68864
1,0,0,1.66255
2,0,0,1.6571
3,0,0,1.65576
4,0,0,1.65442
5,0,0,1.66796
6,0,0,1.66461
7,0,0,1.67824
8,0,0,1.67349
9,0,0,1.66588
0,1,0,1.66545
1,1,0,1.67224
2,1,0,1.66431
3,1,0,1.66879
4,1,0,1.65547
5,1,0,1.65433
6,1,0,1.66677
7,1,0,1.66795
8,1,0,1.65865
9,1,0,1.66998
0,2,0,1.67882
1,2,0,1.65956
2,2,0,1.66602
3,2,0,1.66021
4,2,0,1.67448
5,2,0,1.67427
6,2,0,1.6803
7,2,0,1.66947
8,2,0,1.63895
9,2,0,1.68433
0,3,0,1.68151
1,3,0,1.65317
2,3,0,1.69323
3,3,0,1.63737
4,3,0,1.67534
5,3,0,1.67871
6,3,0,1.65582
7,3,0,1.65027
8,3,0,1.65739
9,3,0,1.65691
0,4,0,1.65846
1,4,0,1.66014
2,4,0,1.66474
3,4,0,1.66391
4,4,0,1.66342
5,4,0,1.66071
6,4,0,1.65443
7,4,0,1.66241
8,4,0,1.65359
9,4,0,1.66593
0,5,0,1.64672
1,5,0,1.65872
2,5,0,1.66908
3,5,0,1.65651
4,5,0,1.66695
5,5,0,1.6793
6,5,0,1.6611
7,5,0,1.65605
8,5,0,1.67509
9,5,0,1.65242
0,6,0,1.66046
1,6,0,1.67839
2,6,0,1.67481
3,6,0,1.67157
4,6,0,1.66392
5,6,0,1.67839
6,6,0,1.68344
7,6,0,1.68641
8,6,0,1.658
9,6,0,1.6703
0,7,0,1.66346
1,7,0,1.65846
2,7,0,1.63994
3,7,0,1.66672
4,7,0,1.64865
5,7,0,1.69988
6,7,0,1.6479
7,7,0,1.68303
8,7,0,1.6694
9,7,0,1.66493
0,8,0,1.66602
1,8,0,1.67185
2,8,0,1.65008
3,8,0,1.66851
4,8,0,1.65284
5,8,0,1.67921
6,8,0,1.67631
7,8,0,1.68166
8,8,0,1.66935
9,8,0,1.65778
0,9,0,1.64997
1,9,0,1.66274
2,9,0,1.65842
3,9,0,1.65236
4,9,0,1.65044
5,9,0,1.67468
6,9,0,1.65844
7,9,0,1.68422
8,9,0,1.64847
9,9,0,1.65412
0,0,1,1.68136
1,0,1,1.66051
2,0,1,1.66873
3,0,1,1.67128
4,0,1,1.67456
5,0,1,1.66021
6,0,1,1.66452
7,0,1,1.6891
8,0,1,1.66944
9,0,1,1.66208
0,1,1,1.67196
1,1,1,1.65893
2,1,1,1.67828
3,1,1,1.68302
4,1,1,1.67165
5,1,1,1.70398
6,1,1,1.6353
7,1,1,1.63648
8,1,1,1.66025
9,1,1,1.67357
0,2,1,1.68306
1,2,1,1.65748
2,2,1,1.66775
3,2,1,1.66111
4,2,1,1.6685
5,2,1,1.64866
6,2,1,1.64648
7,2,1,1.64588
8,2,1,1.64014
9,2,1,1.69656
0,3,1,1.67072
1,3,1,1.65895
2,3,1,1.669
3,3,1,1.6748
4,3,1,1.66103
5,3,1,1.65816
6,3,1,1.66874
7,3,1,1.64873
8,3,1,1.67354
9,3,1,1.65885
0,4,1,1.68577
1,4,1,1.66439
2,4,1,1.66143
3,4,1,1.68501
4,4,1,1.66946
5,4,1,1.6805
6,4,1,1.65874
7,4,1,1.66699
8,4,1,1.67767
9,4,1,1.68114
0,5,1,1.67487
1,5,1,1.65258
2,5,1,1.67413
3,5,1,1.64536
4,5,1,1.67752
5,5,1,1.6411
6,5,1,1.66669
7,5,1,1.65939
8,5,1,1.66099
9,5,1,1.67929
0,6,1,1.67009
1,6,1,1.68509
2,6,1,1.67333
3,6,1,1.65611
4,6,1,1.66152
5,6,1,1.68564
6,6,1,1.6726
7,6,1,1.67422
8,6,1,1.66894
9,6,1,1.65971
0,7,1,1.66739
1,7,1,1.662
2,7,1,1.64858
3,7,1,1.68561
4,7,1,1.66359
5,7,1,1.67123
6,7,1,1.67271
7,7,1,1.67632
8,7,1,1.68111
9,7,1,1.64394
0,8,1,1.65773
1,8,1,1.65887
2,8,1,1.65986
3,8,1,1.64943
4,8,1,1.66593
5,8,1,1.66994
6,8,1,1.66574
7,8,1,1.64069
8,8,1,1.68804
9,8,1,1.67006
0,9,1,1.65897
1,9,1,1.65509
2,9,1,1.65882
3,9,1,1.66376
4,9,1,1.68066
5,9,1,1.67066
6,9,1,1.65447
7,9,1,1.67625
8,9,1,1.69485
9,9,1,1.65173
0,0,2,1.6825
1,0,2,1.64667
2,0,2,1.66492
3,0,2,1.6618
4,0,2,1.65733
5,0,2,1.66572
6,0,2,1.66122
7,0,2,1.65065
8,0,2,1.64011
9,0,2,1.65413
0,1,2,1.6573
1,1,2,1.68682
2,1,2,1.67077
3,1,2,1.66026
4,1,2,1.66333
5,1,2,1.68116
6,1,2,1.6477
7,1,2,1.67843
8,1,2,1.66636
9,1,2,1.67057
0,2,2,1.68195
1,2,2,1.67854
2,2,2,1.6659
3,2,2,1.65507
4,2,2,1.65403
5,2,2,1.67994
6,2,2,1.6402
7,2,2,1.64345
8,2,2,1.68132
9,2,2,1.66951
0,3,2,1.68057
1,3,2,1.69764
2,3,2,1.66771
3,3,2,1.65151
4,3,2,1.66871
5,3,2,1.68569
6,3,2,1.6609
7,3,2,1.68073
8,3,2,1.65783
9,3,2,1.66975
0,4,2,1.66459
1,4,2,1.65373
2,4,2,1.67047
3,4,2,1.66696
4,4,2,1.66504
5,4,2,1.67425
6,4,2,1.682
7,4,2,1.66817
8,4,2,1.65685
9,4,2,1.66469
0,5,2,1.65828
1,5,2,1.66881
2,5,2,1.65328
3,5,2,1.65971
4,5,2,1.65502
5,5,2,1.64943
6,5,2,1.644
7,5,2,1.65972
8,5,2,1.68327
9,5,2,1.67456
0,6,2,1.6332
1,6,2,1.65009
2,6,2,1.67347
3,6,2,1.64883
4,6,2,1.67728
5,6,2,1.66926
6,6,2,1.66303
7,6,2,1.69454
8,6,2,1.69292
9,6,2,1.67287
0,7,2,1.68307
1,7,2,1.64579
2,7,2,1.67504
3,7,2,1.66986
4,7,2,1.66579
5,7,2,1.67185
6,7,2,1.66816
7,7,2,1.65215
8,7,2,1.66776
9,7,2,1.65591
0,8,2,1.66049
1,8,2,1.65917
2,8,2,1.70607
3,8,2,1.63909
4,8,2,1.66157
5,8,2,1.64381
6,8,2,1.67072
7,8,2,1.66032
8,8,2,1.67039
9,8,2,1.67127
0,9,2,1.65032
1,9,2,1.63926
2,9,2,1.67514
3,9,2,1.64715
4,9,2,1.66827
5,9,2,1.67548
6,9,2,1.67144
7,9,2,1.67369
8,9,2,1.67943
9,9,2,1.64242
0,0,3,1.66649
1,0,3,1.64068
2,0,3,1.67838
3,0,3,1.66199
4,0,3,1.68398
5,0,3,1.68645
6,0,3,1.66283
7,0,3,1.62352
8,0,3,1.65866
9,0,3,1.6869
0,1,3,1.65631
1,1,3,1.68023
2,1,3,1.68803
3,1,3,1.67873
4,1,3,1.68901
5,1,3,1.67049
6,1,3,1.67308
7,1,3,1.6467
8,1,3,1.63054
9,1,3,1.67433
0,2,3,1.68735
1,2,3,1.64481
2,2,3,1.66444
3,2,3,1.65602
4,2,3,1.68132
5,2,3,1.67477
6,2,3,1.63457
7,2,3,1.673
8,2,3,1.67813
9,2,3,1.65404
0,3,3,1.67887
1,3,3,1.69034
2,3,3,1.66781
3,3,3,1.65493
4,3,3,1.68308
5,3,3,1.66195
6,3,3,1.66339
7,3,3,1.67225
8,3,3,1.67235
9,3,3,1.65895
0,4,3,1.67277
1,4,3,1.66064
2,4,3,1.67273
3,4,3,1.6504
4,4,3,1.66199
5,4,3,1.66394
6,4,3,1.67049
7,4,3,1.69192
8,4,3,1.66947
9,4,3,1.6814
0,5,3,1.67111
1,5,3,1.6495
2,5,3,1.6681
3,5,3,1.65738
4,5,3,1.65436
5,5,3,1.64679
6,5,3,1.66006
7,5,3,1.67533
8,5,3,1.66973
9,5,3,1.67685
0,6,3,1.66972
1,6,3,1.67613
2,6,3,1.67237
3,6,3,1.65312
4,6,3,1.67205
5,6,3,1.67027
6,6,3,1.65564
7,6,3,1.66713
8,6,3,1.67299
9,6,3,1.67196
0,7,3,1.6708
1,7,3,1.6599
2,7,3,1.66704
3,7,3,1.6473
4,7,3,1.65084
5,7,3,1.68258
6,7,3,1.66575
7,7,3,1.64829
8,7,3,1.67193
9,7,3,1.68233
0,8,3,1.67482
1,8,3,1.66906
2,8,3,1.65843
3,8,3,1.65231
4,8,3,1.66598
5,8,3,1.67492
6,8,3,1.64864
7,8,3,1.66869
8,8,3,1.67383
9,8,3,1.66489
0,9,3,1.66501
1,9,3,1.66608
2,9,3,1.65229
3,9,3,1.66543
4,9,3,1.6733
5,9,3,1.66833
6,9,3,1.66081
7,9,3,1.67045
8,9,3,1.66033
9,9,3,1.66773
0,0,4,1.69987
1,0,4,1.67432
2,0,4,1.66682
3,0,4,1.66471
4,0,4,1.6618
5,0,4,1.67032
6,0,4,1.68256
7,0,4,1.68165
8,0,4,1.6572
9,0,4,1.68466
0,1,4,1.65735
1,1,4,1.68869
2,1,4,1.64719
