x,y,t,val
0,0,0,1.65311
1,0,0,1.69337
2,0,0,1.66389
3,0,0,1.68588
4,0,0,1.67677
5,0,0,1.67034
6,0,0,1.66046
7,0,0,1.67662
8,0,0,1.7066
9,0,0,1.68483
10,0,0,1.65711
11,0,0,1.64655
12,0,0,1.65388
13,0,0,1.65495
14,0,0,1.67105
15,0,0,1.67716
16,0,0,1.65783
17,0,0,1.63423
18,0,0,1.67102
19,0,0,1.67974
20,0,0,1.68739
21,0,0,1.66108
22,0,0,1.67703
23,0,0,1.66594
24,0,0,1.6858
25,0,0,1.66815
26,0,0,1.67141
27,0,0,1.63109
28,0,0,1.66883
29,0,0,1.66942
30,0,0,1.64843
31,0,0,1.67335
32,0,0,1.65364
33,0,0,1.68665
34,0,0,1.67227
35,0,0,1.68147
36,0,0,1.65695
37,0,0,1.66599
38,0,0,1.65451
39,0,0,1.68144
40,0,0,1.69778
41,0,0,1.67765
42,0,0,1.6768
43,0,0,1.65311
44,0,0,1.68756
45,0,0,1.66465
46,0,0,1.66207
47,0,0,1.65763
48,0,0,1.6975
49,0,0,1.67102
0,1,0,1.67041
1,1,0,1.66872
2,1,0,1.66323
3,1,0,1.67778
4,1,0,1.66731
5,1,0,1.67461
6,1,0,1.67219
7,1,0,1.68906
8,1,0,1.67461
9,1,0,1.67392
10,1,0,1.67625
11,1,0,1.65984
12,1,0,1.66439
13,1,0,1.65855
14,1,0,1.66193
15,1,0,1.65757
16,1,0,1.68439
17,1,0,1.65825
18,1,0,1.65909
19,1,0,1.6787
20,1,0,1.66823
21,1,0,1.68599
22,1,0,1.67704
23,1,0,1.67082
24,1,0,1.65618
25,1,0,1.68195
26,1,0,1.69123
27,1,0,1.64701
28,1,0,1.66273
29,1,0,1.66197
30,1,0,1.68432
31,1,0,1.65938
32,1,0,1.66927
33,1,0,1.65746
34,1,0,1.64675
35,1,0,1.66973
36,1,0,1.68805
37,1,0,1.6734
38,1,0,1.66219
39,1,0,1.67137
40,1,0,1.68582
41,1,0,1.67919
42,1,0,1.66435
43,1,0,1.65326
44,1,0,1.68329
45,1,0,1.66944
46,1,0,1.69025
47,1,0,1.65557
48,1,0,1.66529
49,1,0,1.66573
0,2,0,1.66953
1,2,0,1.66245
2,2,0,1.6801
3,2,0,1.69039
4,2,0,1.64975
5,2,0,1.67628
6,2,0,1.67535
7,2,0,1.69593
8,2,0,1.67492
9,2,0,1.66517
10,2,0,1.67426
11,2,0,1.64685
12,2,0,1.65515
13,2,0,1.64697
14,2,0,1.66356
15,2,0,1.65744
16,2,0,1.6558
17,2,0,1.64879
18,2,0,1.65779
19,2,0,1.64722
20,2,0,1.69305
21,2,0,1.69203
22,2,0,1.69175
23,2,0,1.66931
24,2,0,1.67338
25,2,0,1.66285
26,2,0,1.68864
27,2,0,1.65496
28,2,0,1.6777
29,2,0,1.65612
30,2,0,1.66955
31,2,0,1.66076
32,2,0,1.6875
33,2,0,1.65294
34,2,0,1.66984
35,2,0,1.67999
36,2,0,1.66554
37,2,0,1.67097
38,2,0,1.66507
39,2,0,1.65715
40,2,0,1.6686
41,2,0,1.66612
42,2,0,1.67513
43,2,0,1.67586
44,2,0,1.6596
45,2,0,1.66306
46,2,0,1.68303
47,2,0,1.68118
48,2,0,1.66522
49,2,0,1.66336
0,3,0,1.65832
1,3,0,1.66848
2,3,0,1.69258
3,3,0,1.66351
4,3,0,1.64652
5,3,0,1.67642
6,3,0,1.68952
7,3,0,1.66313
8,3,0,1.66553
9,3,0,1.66778
10,3,0,1.67462
11,3,0,1.6727
12,3,0,1.66733
13,3,0,1.6739
14,3,0,1.66357
15,3,0,1.66388
16,3,0,1.68262
17,3,0,1.67242
18,3,0,1.64965
19,3,0,1.66108
20,3,0,1.66063
21,3,0,1.68702
22,3,0,1.68199
23,3,0,1.66292
24,3,0,1.65554
25,3,0,1.66045
26,3,0,1.67371
27,3,0,1.67054
28,3,0,1.65803
29,3,0,1.66639
30,3,0,1.6938
31,3,0,1.66716
32,3,0,1.68837
33,3,0,1.64384
34,3,0,1.64937
35,3,0,1.64768
36,3,0,1.66009
37,3,0,1.68149
38,3,0,1.64687
39,3,0,1.67871
40,3,0,1.69503
41,3,0,1.66852
42,3,0,1.66189
43,3,0,1.65826
44,3,0,1.64142
45,3,0,1.66177
46,3,0,1.64809
47,3,0,1.67231
48,3,0,1.66416
49,3,0,1.67229
0,4,0,1.63856
1,4,0,1.65772
2,4,0,1.68056
3,4,0,1.67403
4,4,0,1.68665
5,4,0,1.6507
6,4,0,1.69074
7,4,0,1.65101
8,4,0,1.67767
9,4,0,1.66006
10,4,0,1.65463
11,4,0,1.66136
12,4,0,1.683
13,4,0,1.6484
14,4,0,1.64309
15,4,0,1.66079
16,4,0,1.67354
17,4,0,1.65535
18,4,0,1.66807
19,4,0,1.67695
20,4,0,1.64472
21,4,0,1.65533
22,4,0,1.67019
23,4,0,1.68561
24,4,0,1.66758
25,4,0,1.6487
26,4,0,1.66652
27,4,0,1.64045
28,4,0,1.66298
29,4,0,1.68931
30,4,0,1.64366
31,4,0,1.67085
32,4,0,1.66563
33,4,0,1.65468
34,4,0,1.67065
35,4,0,1.63677
36,4,0,1.66145
37,4,0,1.69445
38,4,0,1.67412
39,4,0,1.64787
40,4,0,1.66833
41,4,0,1.65935
42,4,0,1.66285
43,4,0,1.6584
44,4,0,1.66634
45,4,0,1.65953
46,4,0,1.64613
47,4,0,1.64891
48,4,0,1.6864
49,4,0,1.66368
0,5,0,1.66486
1,5,0,1.68199
2,5,0,1.66528
3,5,0,1.66493
4,5,0,1.68644
5,5,0,1.67708
6,5,0,1.69337
7,5,0,1.67501
8,5,0,1.67804
9,5,0,1.67744
10,5,0,1.65126
11,5,0,1.65764
12,5,0,1.66877
13,5,0,1.67442
14,5,0,1.68845
15,5,0,1.66698
16,5,0,1.66778
17,5,0,1.66186
18,5,0,1.67308
19,5,0,1.66274
20,5,0,1.64764
21,5,0,1.67215
22,5,0,1.66882
23,5,0,1.68102
24,5,0,1.66568
25,5,0,1.67043
26,5,0,1.65942
27,5,0,1.65228
28,5,0,1.67808
29,5,0,1.67622
30,5,0,1.68927
31,5,0,1.67877
32,5,0,1.65485
33,5,0,1.65119
34,5,0,1.65983
35,5,0,1.66092
36,5,0,1.62801
37,5,0,1.67502
38,5,0,1.68478
39,5,0,1.6693
40,5,0,1.67103
41,5,0,1.66299
42,5,0,1.65989
43,5,0,1.6513
44,5,0,1.65701
45,5,0,1.65999
46,5,0,1.65186
47,5,0,1.67682
48,5,0,1.66396
49,5,0,1.64634
0,6,0,1.66333
1,6,0,1.68209
2,6,0,1.68334
3,6,0,1.67611
4,6,0,1.68226
5,6,0,1.66395
6,6,0,1.69347
7,6,0,1.65075
8,6,0,1.6791
9,6,0,1.6668
10,6,0,1.67085
11,6,0,1.67288
12,6,0,1.66933
13,6,0,1.6535
14,6,0,1.6255
15,6,0,1.65464
16,6,0,1.67718
17,6,0,1.67308
18,6,0,1.64951
19,6,0,1.67449
20,6,0,1.6511
21,6,0,1.65846
22,6,0,1.66726
23,6,0,1.64812
24,6,0,1.68163
25,6,0,1.66045
26,6,0,1.64406
27,6,0,1.67808
28,6,0,1.66992
29,6,0,1.67365
30,6,0,1.66116
31,6,0,1.67228
32,6,0,1.66899
33,6,0,1.67507
34,6,0,1.63889
35,6,0,1.64452
36,6,0,1.67045
37,6,0,1.67785
38,6,0,1.65591
39,6,0,1.66481
40,6,0,1.66882
41,6,0,1.63734
42,6,0,1.65326
43,6,0,1.64471
44,6,0,1.66193
45,6,0,1.64275
46,6,0,1.69094
47,6,0,1.68227
48,6,0,1.66256
49,6,0,1.66161
0,7,0,1.66946
1,7,0,1.6569
2,7,0,1.65736
3,7,0,1.66253
4,7,0,1.64943
5,7,0,1.66566
6,7,0,1.68765
7,7,0,1.66454
8,7,0,1.67673
9,7,0,1.68047
10,7,0,1.67451
11,7,0,1.66752
12,7,0,1.65899
13,7,0,1.67026
14,7,0,1.65367
15,7,0,1.67182
16,7,0,1.66213
17,7,0,1.67603
18,7,0,1.65191
19,7,0,1.68787
20,7,0,1.65838
21,7,0,1.66185
22,7,0,1.66326
23,7,0,1.67177
24,7,0,1.67182
25,7,0,1.6764
26,7,0,1.65864
27,7,0,1.67237
28,7,0,1.67527
29,7,0,1.69144
30,7,0,1.67264
31,7,0,1.67853
32,7,0,1.6609
33,7,0,1.67665
34,7,0,1.65855
35,7,0,1.66858
36,7,0,1.66166
37,7,0,1.67549
38,7,0,1.66413
39,7,0,1.68017
40,7,0,1.6781
41,7,0,1.67123
42,7,0,1.66744
43,7,0,1.65007
44,7,0,1.67064
45,7,0,1.66201
46,7,0,1.67162
47,7,0,1.66817
48,7,0,1.67204
49,7,0,1.67993
0,8,0,1.67523
1,8,0,1.68801
2,8,0,1.66393
3,8,0,1.67263
4,8,0,1.66912
5,8,0,1.69691
6,8,0,1.65375
7,8,0,1.65204
8,8,0,1.66006
9,8,0,1.65199
10,8,0,1.66466
11,8,0,1.63697
12,8,0,1.64547
13,8,0,1.62222
14,8,0,1.66667
15,8,0,1.67196
16,8,0,1.65674
17,8,0,1.66088
18,8,0,1.66985
19,8,0,1.69486
20,8,0,1.6728
21,8,0,1.6647
22,8,0,1.66365
23,8,0,1.6618
24,8,0,1.65518
25,8,0,1.68054
26,8,0,1.68238
27,8,0,1.68584
28,8,0,1.67569
29,8,0,1.65726
30,8,0,1.66752
31,8,0,1.65361
32,8,0,1.67171
33,8,0,1.65736
34,8,0,1.68695
35,8,0,1.67801
36,8,0,1.66334
37,8,0,1.67435
38,8,0,1.66455
39,8,0,1.65982
40,8,0,1.65147
41,8,0,1.66798
42,8,0,1.65345
43,8,0,1.66772
44,8,0,1.66498
45,8,0,1.67752
46,8,0,1.68058
47,8,0,1.6635
48,8,0,1.66077
49,8,0,1.65318
0,9,0,1.67607
1,9,0,1.66795
2,9,0,1.66882
3,9,0,1.63956
4,9,0,1.66094
5,9,0,1.66659
6,9,0,1.65881
7,9,0,1.64835
8,9,0,1.66668
9,9,0,1.65725
10,9,0,1.67772
11,9,0,1.65089
12,9,0,1.64888
13,9,0,1.68959
14,9,0,1.66757
15,9,0,1.67505
16,9,0,1.6638
17,9,0,1.66513
18,9,0,1.66092
19,9,0,1.65526
20,9,0,1.66607
21,9,0,1.68877
22,9,0,1.66906
23,9,0,1.67939
24,9,0,1.67901
25,9,0,1.66694
26,9,0,1.68981
27,9,0,1.65236
28,9,0,1.67281
29,9,0,1.67591
30,9,0,1.67105
31,9,0,1.67635
32,9,0,1.68768
33,9,0,1.667
34,9,0,1.68695
35,9,0,1.67845
36,9,0,1.6532
37,9,0,1.66894
38,9,0,1.65684
39,9,0,1.70976
40,9,0,1.66913
41,9,0,1.67895
42,9,0,1.64956
43,9,0,1.65877
44,9,0,1.66148
45,9,0,1.6902
46,9,0,1.67359
47,9,0,1.66712
48,9,0,1.63858
49,9,0,1.64652
0,10,0,1.67396
1,10,0,1.67372
2,10,0,1.68245
3,10,0,1.65166
4,10,0,1.68502
5,10,0,1.67324
6,10,0,1.67313
7,10,0,1.65318
8,10,0,1.67078
9,10,0,1.66635
10,10,0,1.68556
11,10,0,1.65914
12,10,0,1.63973
13,10,0,1.66969
14,10,0,1.65594
15,10,0,1.68984
16,10,0,1.67063
17,10,0,1.68406
18,10,0,1.67293
19,10,0,1.65294
20,10,0,1.65575
21,10,0,1.67261
22,10,0,1.67863
23,10,0,1.66792
24,10,0,1.66622
25,10,0,1.67761
26,10,0,1.65354
27,10,0,1.65505
28,10,0,1.67643
29,10,0,1.66601
30,10,0,1.64851
31,10,0,1.6527
32,10,0,1.64791
33,10,0,1.65523
34,10,0,1.69314
35,10,0,1.67739
36,10,0,1.66539
37,10,0,1.696
38,10,0,1.68212
39,10,0,1.65847
40,10,0,1.64249
41,10,0,1.66561
42,10,0,1.66214
43,10,0,1.684
44,10,0,1.68984
45,10,0,1.65621
46,10,0,1.64279
47,10,0,1.64727
48,10,0,1.67202
49,10,0,1.67378
0,11,0,1.68245
1,11,0,1.67447
2,11,0,1.66907
3,11,0,1.64545
4,11,0,1.6449
5,11,0,1.65311
6,11,0,1.64736
7,11,0,1.64473
8,11,0,1.68755
9,11,0,1.68006
10,11,0,1.68328
11,11,0,1.68153
12,11,0,1.65991
13,11,0,1.66436
14,11,0,1.62846
15,11,0,1.67453
16,11,0,1.68346
17,11,0,1.65879
18,11,0,1.6669
19,11,0,1.66195
20,11,0,1.66351
21,11,0,1.64257
22,11,0,1.68641
23,11,0,1.6455
24,11,0,1.65988
25,11,0,1.65491
26,11,0,1.65569
27,11,0,1.68181
28,11,0,1.68411
29,11,0,1.66509
30,11,0,1.65691
31,11,0,1.65559
32,11,0,1.68862
33,11,0,1.6603
34,11,0,1.67252
35,11,0,1.65711
36,11,0,1.65595
37,11,0,1.66251
38,11,0,1.65337
39,11,0,1.66664
40,11,0,1.67233
41,11,0,1.63038
42,11,0,1.6829
43,11,0,1.6537
44,11,0,1.69293
45,11,0,1.66751
46,11,0,1.66517
47,11,0,1.66554
48,11,0,1.66692
49,11,0,1.6815
0,12,0,1.66967
1,12,0,1.66742
2,12,0,1.68235
3,12,0,1.67115
4,12,0,1.63867
5,12,0,1.66784
6,12,0,1.68655
7,12,0,1.65417
8,12,0,1.67851
9,12,0,1.64172
10,12,0,1.68267
11,12,0,1.6827
12,12,0,1.67888
13,12,0,1.67723
