x,y,t,val
0,0,0,1.68518
1,0,0,1.68838
2,0,0,1.66567
3,0,0,1.65174
4,0,0,1.6587
5,0,0,1.65999
6,0,0,1.66988
7,0,0,1.64187
8,0,0,1.66169
9,0,0,1.67486
0,1,0,1.6802
1,1,0,1.66179
2,1,0,1.65879
3,1,0,1.66223
4,1,0,1.66215
5,1,0,1.67701
6,1,0,1.6489
7,1,0,1.69386
8,1,0,1.70072
9,1,0,1.66445
0,2,0,1.66303
1,2,0,1.64791
2,2,0,1.6379
3,2,0,1.67297
4,2,0,1.67431
5,2,0,1.65444
6,2,0,1.6438
7,2,0,1.67308
8,2,0,1.68399
9,2,0,1.67187
0,3,0,1.64765
1,3,0,1.68432
2,3,0,1.67033
3,3,0,1.64502
4,3,0,1.65473
5,3,0,1.67379
6,3,0,1.65851
7,3,0,1.6649
8,3,0,1.66773
9,3,0,1.67228
0,4,0,1.66115
1,4,0,1.69253
2,4,0,1.68544
3,4,0,1.64146
4,4,0,1.6748
5,4,0,1.65806
6,4,0,1.65535
7,4,0,1.68179
8,4,0,1.66967
9,4,0,1.64881
0,5,0,1.6603
1,5,0,1.6931
2,5,0,1.69376
3,5,0,1.64515
4,5,0,1.67284
5,5,0,1.68402
6,5,0,1.65677
7,5,0,1.67405
8,5,0,1.65551
9,5,0,1.69222
0,6,0,1.65385
1,6,0,1.65963
2,6,0,1.66515
3,6,0,1.66849
4,6,0,1.65867
5,6,0,1.64657
6,6,0,1.65219
7,6,0,1.65373
8,6,0,1.64289
9,6,0,1.66117
0,7,0,1.67302
1,7,0,1.68149
2,7,0,1.64617
3,7,0,1.63835
4,7,0,1.67491
5,7,0,1.69236
6,7,0,1.67014
7,7,0,1.68457
8,7,0,1.66897
9,7,0,1.667
0,8,0,1.66957
1,8,0,1.67058
2,8,0,1.67924
3,8,0,1.66636
4,8,0,1.67289
5,8,0,1.66518
6,8,0,1.67816
7,8,0,1.6691
8,8,0,1.65815
9,8,0,1.66073
0,9,0,1.63764
1,9,0,1.68298
2,9,0,1.66528
3,9,0,1.68024
4,9,0,1.68062
5,9,0,1.64154
6,9,0,1.66588
7,9,0,1.66097
8,9,0,1.65765
9,9,0,1.67436
0,0,1,1.66277
1,0,1,1.65913
2,0,1,1.67583
3,0,1,1.63858
4,0,1,1.64792
5,0,1,1.64614
6,0,1,1.67267
7,0,1,1.6718
8,0,1,1.66062
9,0,1,1.67316
0,1,1,1.66011
1,1,1,1.65516
2,1,1,1.65059
3,1,1,1.64403
4,1,1,1.66459
5,1,1,1.64859
6,1,1,1.65434
7,1,1,1.64592
8,1,1,1.65685
9,1,1,1.66226
0,2,1,1.64919
1,2,1,1.62905
2,2,1,1.63683
3,2,1,1.66192
4,2,1,1.67714
5,2,1,1.67583
6,2,1,1.65009
7,2,1,1.6559
8,2,1,1.65687
9,2,1,1.66836
0,3,1,1.65507
1,3,1,1.6543
2,3,1,1.66977
3,3,1,1.66165
4,3,1,1.65
5,3,1,1.6682
6,3,1,1.69332
7,3,1,1.65692
8,3,1,1.66111
9,3,1,1.66598
0,4,1,1.65523
1,4,1,1.64965
2,4,1,1.68275
3,4,1,1.67603
4,4,1,1.68435
5,4,1,1.66676
6,4,1,1.66009
7,4,1,1.67655
8,4,1,1.67185
9,4,1,1.65526
0,5,1,1.66802
1,5,1,1.6908
2,5,1,1.67899
3,5,1,1.64677
4,5,1,1.67991
5,5,1,1.6536
6,5,1,1.67352
7,5,1,1.63869
8,5,1,1.64608
9,5,1,1.665
0,6,1,1.65896
1,6,1,1.68031
2,6,1,1.64039
3,6,1,1.65548
4,6,1,1.66922
5,6,1,1.67506
6,6,1,1.67986
7,6,1,1.64764
8,6,1,1.64107
9,6,1,1.64885
0,7,1,1.65716
1,7,1,1.66019
2,7,1,1.65119
3,7,1,1.6841
4,7,1,1.64726
5,7,1,1.6773
6,7,1,1.67107
7,7,1,1.66876
8,7,1,1.6428
9,7,1,1.65417
0,8,1,1.68064
1,8,1,1.66615
2,8,1,1.65929
3,8,1,1.66823
4,8,1,1.68004
5,8,1,1.66014
6,8,1,1.66445
7,8,1,1.67377
8,8,1,1.66256
9,8,1,1.66631
0,9,1,1.67357
1,9,1,1.66866
2,9,1,1.65498
3,9,1,1.65706
4,9,1,1.62542
5,9,1,1.64938
6,9,1,1.67748
7,9,1,1.67478
8,9,1,1.65842
9,9,1,1.65497
0,0,2,1.65458
1,0,2,1.64833
2,0,2,1.6763
3,0,2,1.65548
4,0,2,1.64789
5,0,2,1.64779
6,0,2,1.66711
7,0,2,1.64686
8,0,2,1.66204
9,0,2,1.65948
0,1,2,1.66616
1,1,2,1.64045
2,1,2,1.66799
3,1,2,1.67354
4,1,2,1.67282
5,1,2,1.66531
6,1,2,1.67612
7,1,2,1.65945
8,1,2,1.67559
9,1,2,1.65963
0,2,2,1.68933
1,2,2,1.6517
2,2,2,1.67003
3,2,2,1.63223
4,2,2,1.67202
5,2,2,1.65221
6,2,2,1.66653
7,2,2,1.67636
8,2,2,1.66781
9,2,2,1.68548
0,3,2,1.68552
1,3,2,1.65865
2,3,2,1.67467
3,3,2,1.6588
4,3,2,1.66489
5,3,2,1.66234
6,3,2,1.66417
7,3,2,1.65973
8,3,2,1.66126
9,3,2,1.68639
0,4,2,1.66679
1,4,2,1.64917
2,4,2,1.68341
3,4,2,1.64594
4,4,2,1.65485
5,4,2,1.6508
6,4,2,1.67774
7,4,2,1.65431
8,4,2,1.67576
9,4,2,1.69137
0,5,2,1.66181
1,5,2,1.69655
2,5,2,1.68814
3,5,2,1.65683
4,5,2,1.65433
5,5,2,1.63953
6,5,2,1.63996
7,5,2,1.68135
8,5,2,1.6915
9,5,2,1.69102
0,6,2,1.67074
1,6,2,1.68559
2,6,2,1.65999
3,6,2,1.68817
4,6,2,1.686
5,6,2,1.69076
6,6,2,1.67746
7,6,2,1.6911
8,6,2,1.67842
9,6,2,1.67235
0,7,2,1.66801
1,7,2,1.66475
2,7,2,1.68358
3,7,2,1.67024
4,7,2,1.66182
5,7,2,1.66846
6,7,2,1.65264
7,7,2,1.67043
8,7,2,1.67511
9,7,2,1.66772
0,8,2,1.6667
1,8,2,1.68854
2,8,2,1.6495
3,8,2,1.67619
4,8,2,1.67787
5,8,2,1.66612
6,8,2,1.65192
7,8,2,1.65844
8,8,2,1.68626
9,8,2,1.67258
0,9,2,1.66563
1,9,2,1.64345
2,9,2,1.67368
