x,y,t,val
0,0,0,1.64038
1,0,0,1.69418
2,0,0,1.67322
3,0,0,1.68727
4,0,0,1.66739
5,0,0,1.68021
6,0,0,1.64014
7,0,0,1.69954
8,0,0,1.65659
9,0,0,1.66469
10,0,0,1.66809
11,0,0,1.65825
12,0,0,1.6733
13,0,0,1.68268
14,0,0,1.67105
15,0,0,1.67124
16,0,0,1.67859
17,0,0,1.68479
18,0,0,1.68395
19,0,0,1.66626
20,0,0,1.679
21,0,0,1.6725
22,0,0,1.66484
23,0,0,1.66474
24,0,0,1.68347
25,0,0,1.63798
26,0,0,1.67024
27,0,0,1.65203
28,0,0,1.65956
29,0,0,1.66037
30,0,0,1.66287
31,0,0,1.67702
32,0,0,1.65195
33,0,0,1.64196
34,0,0,1.69351
35,0,0,1.66745
36,0,0,1.65268
37,0,0,1.66178
38,0,0,1.67417
39,0,0,1.68318
40,0,0,1.68941
41,0,0,1.6777
42,0,0,1.65372
43,0,0,1.64992
44,0,0,1.69108
45,0,0,1.67194
46,0,0,1.66535
47,0,0,1.67596
48,0,0,1.67879
49,0,0,1.66229
0,1,0,1.64669
1,1,0,1.67398
2,1,0,1.66468
3,1,0,1.67117
4,1,0,1.67528
5,1,0,1.65116
6,1,0,1.67873
7,1,0,1.67517
8,1,0,1.67938
9,1,0,1.68694
10,1,0,1.65356
11,1,0,1.65334
12,1,0,1.66867
13,1,0,1.63611
14,1,0,1.66023
15,1,0,1.66769
16,1,0,1.6519
17,1,0,1.67262
18,1,0,1.68876
19,1,0,1.65073
20,1,0,1.65005
21,1,0,1.67509
22,1,0,1.67992
23,1,0,1.67396
24,1,0,1.66487
25,1,0,1.67771
26,1,0,1.65984
27,1,0,1.66565
28,1,0,1.67688
29,1,0,1.6828
30,1,0,1.69993
31,1,0,1.65879
32,1,0,1.64652
33,1,0,1.67884
34,1,0,1.67693
35,1,0,1.65131
36,1,0,1.66206
37,1,0,1.67689
38,1,0,1.66884
39,1,0,1.66262
40,1,0,1.69054
41,1,0,1.66681
42,1,0,1.67287
43,1,0,1.63872
44,1,0,1.66037
45,1,0,1.66362
46,1,0,1.66703
47,1,0,1.66797
48,1,0,1.6602
49,1,0,1.64083
0,2,0,1.66375
1,2,0,1.68498
2,2,0,1.67389
3,2,0,1.66293
4,2,0,1.67604
5,2,0,1.66489
6,2,0,1.66037
7,2,0,1.67832
8,2,0,1.66702
9,2,0,1.68838
10,2,0,1.67579
11,2,0,1.66306
12,2,0,1.67657
13,2,0,1.67354
14,2,0,1.65158
15,2,0,1.66898
16,2,0,1.66091
17,2,0,1.67294
18,2,0,1.68116
19,2,0,1.67535
20,2,0,1.67116
21,2,0,1.6817
22,2,0,1.69291
23,2,0,1.65955
24,2,0,1.67686
25,2,0,1.67861
26,2,0,1.67374
27,2,0,1.68295
28,2,0,1.66137
29,2,0,1.67933
30,2,0,1.66711
31,2,0,1.67998
32,2,0,1.64998
33,2,0,1.67357
34,2,0,1.65718
35,2,0,1.65991
36,2,0,1.64476
37,2,0,1.67869
38,2,0,1.6802
39,2,0,1.68606
40,2,0,1.68226
41,2,0,1.6865
42,2,0,1.65699
43,2,0,1.65738
44,2,0,1.66393
45,2,0,1.64912
46,2,0,1.68125
47,2,0,1.65715
48,2,0,1.66951
49,2,0,1.67
0,3,0,1.64781
1,3,0,1.68515
2,3,0,1.66969
3,3,0,1.65274
4,3,0,1.6775
5,3,0,1.68364
6,3,0,1.68048
7,3,0,1.67904
8,3,0,1.70416
9,3,0,1.66665
10,3,0,1.67216
11,3,0,1.64199
12,3,0,1.66193
13,3,0,1.65256
14,3,0,1.6319
15,3,0,1.67457
16,3,0,1.64938
17,3,0,1.66266
18,3,0,1.68617
19,3,0,1.6581
20,3,0,1.66808
21,3,0,1.6472
22,3,0,1.69786
23,3,0,1.68174
24,3,0,1.65109
25,3,0,1.69285
26,3,0,1.67703
27,3,0,1.67849
28,3,0,1.65221
29,3,0,1.67478
30,3,0,1.66583
31,3,0,1.64538
32,3,0,1.65239
33,3,0,1.68357
34,3,0,1.68761
35,3,0,1.66726
36,3,0,1.67729
37,3,0,1.65378
38,3,0,1.65946
39,3,0,1.67199
40,3,0,1.66689
41,3,0,1.68153
42,3,0,1.66348
43,3,0,1.67667
44,3,0,1.66407
45,3,0,1.68151
46,3,0,1.68859
47,3,0,1.6535
48,3,0,1.66331
49,3,0,1.67206
0,4,0,1.67827
1,4,0,1.67386
2,4,0,1.64329
3,4,0,1.66301
4,4,0,1.68294
5,4,0,1.6541
6,4,0,1.6388
7,4,0,1.65302
8,4,0,1.67544
9,4,0,1.64565
10,4,0,1.6545
11,4,0,1.66543
12,4,0,1.66121
13,4,0,1.67367
14,4,0,1.68218
15,4,0,1.66156
16,4,0,1.66402
17,4,0,1.67224
18,4,0,1.67384
19,4,0,1.67692
20,4,0,1.68111
21,4,0,1.66796
22,4,0,1.66396
23,4,0,1.66586
24,4,0,1.65733
25,4,0,1.68042
26,4,0,1.67792
27,4,0,1.67812
28,4,0,1.64858
29,4,0,1.66785
30,4,0,1.68388
31,4,0,1.67579
32,4,0,1.67386
33,4,0,1.64959
34,4,0,1.65876
35,4,0,1.67235
36,4,0,1.67008
37,4,0,1.67165
38,4,0,1.67341
39,4,0,1.683
40,4,0,1.65927
41,4,0,1.66801
42,4,0,1.66519
43,4,0,1.65494
44,4,0,1.66793
45,4,0,1.67963
46,4,0,1.66367
47,4,0,1.64735
48,4,0,1.67803
49,4,0,1.66539
0,5,0,1.66638
1,5,0,1.63916
2,5,0,1.67577
3,5,0,1.67629
4,5,0,1.65825
5,5,0,1.67441
6,5,0,1.66074
7,5,0,1.6469
8,5,0,1.65754
9,5,0,1.65535
10,5,0,1.65096
11,5,0,1.64752
12,5,0,1.65299
13,5,0,1.66942
14,5,0,1.65378
15,5,0,1.65426
16,5,0,1.66122
17,5,0,1.67745
18,5,0,1.66818
19,5,0,1.66334
20,5,0,1.66022
21,5,0,1.6556
22,5,0,1.68202
23,5,0,1.66727
24,5,0,1.6736
25,5,0,1.66822
26,5,0,1.66958
27,5,0,1.66822
28,5,0,1.66149
29,5,0,1.66219
30,5,0,1.69066
31,5,0,1.66848
32,5,0,1.66161
33,5,0,1.66567
34,5,0,1.64879
35,5,0,1.66511
36,5,0,1.66361
37,5,0,1.65195
38,5,0,1.66731
39,5,0,1.67596
40,5,0,1.66785
41,5,0,1.68851
42,5,0,1.67688
43,5,0,1.66526
44,5,0,1.66762
45,5,0,1.66202
46,5,0,1.6584
47,5,0,1.67161
48,5,0,1.68359
49,5,0,1.67087
0,6,0,1.66372
1,6,0,1.65318
2,6,0,1.66531
3,6,0,1.68487
4,6,0,1.66931
5,6,0,1.6478
6,6,0,1.67008
7,6,0,1.67991
8,6,0,1.68268
9,6,0,1.65162
10,6,0,1.67214
11,6,0,1.68108
12,6,0,1.68085
13,6,0,1.65547
14,6,0,1.64636
15,6,0,1.65918
16,6,0,1.66859
17,6,0,1.68647
18,6,0,1.67931
19,6,0,1.67672
20,6,0,1.65746
21,6,0,1.67451
22,6,0,1.66559
23,6,0,1.66625
24,6,0,1.67804
25,6,0,1.6716
26,6,0,1.67303
27,6,0,1.6558
28,6,0,1.68011
29,6,0,1.66682
30,6,0,1.68563
31,6,0,1.69385
32,6,0,1.67068
33,6,0,1.67067
34,6,0,1.6646
35,6,0,1.6699
36,6,0,1.64301
37,6,0,1.66462
38,6,0,1.68026
39,6,0,1.68854
40,6,0,1.68416
41,6,0,1.669
42,6,0,1.67284
43,6,0,1.68102
44,6,0,1.6507
45,6,0,1.67546
46,6,0,1.66564
47,6,0,1.6592
48,6,0,1.69246
49,6,0,1.67691
0,7,0,1.63885
1,7,0,1.67094
2,7,0,1.65474
3,7,0,1.65948
4,7,0,1.68261
5,7,0,1.65783
6,7,0,1.64183
7,7,0,1.65874
8,7,0,1.65145
9,7,0,1.65375
10,7,0,1.64433
11,7,0,1.65514
12,7,0,1.66493
13,7,0,1.65176
14,7,0,1.6699
15,7,0,1.64616
16,7,0,1.64664
17,7,0,1.67535
18,7,0,1.67924
19,7,0,1.66728
20,7,0,1.67045
21,7,0,1.67419
22,7,0,1.65912
23,7,0,1.65049
24,7,0,1.6564
25,7,0,1.64385
26,7,0,1.65134
27,7,0,1.65583
28,7,0,1.64977
29,7,0,1.65172
30,7,0,1.6567
31,7,0,1.67923
32,7,0,1.65074
33,7,0,1.66539
34,7,0,1.64134
35,7,0,1.6527
36,7,0,1.66085
37,7,0,1.67418
38,7,0,1.69261
39,7,0,1.67062
40,7,0,1.66769
41,7,0,1.67105
42,7,0,1.66503
43,7,0,1.66106
44,7,0,1.6606
45,7,0,1.67978
46,7,0,1.67624
47,7,0,1.68681
48,7,0,1.68129
49,7,0,1.66665
0,8,0,1.6557
1,8,0,1.65074
2,8,0,1.66587
3,8,0,1.65204
4,8,0,1.64841
5,8,0,1.66865
6,8,0,1.65604
7,8,0,1.69242
8,8,0,1.6551
9,8,0,1.67281
10,8,0,1.65303
11,8,0,1.65096
12,8,0,1.66172
13,8,0,1.64934
14,8,0,1.64849
15,8,0,1.68056
16,8,0,1.67613
17,8,0,1.65609
18,8,0,1.64666
19,8,0,1.6555
20,8,0,1.67125
21,8,0,1.65324
22,8,0,1.68214
23,8,0,1.67416
24,8,0,1.64511
25,8,0,1.64829
26,8,0,1.66833
27,8,0,1.67773
28,8,0,1.69072
29,8,0,1.6699
30,8,0,1.6633
31,8,0,1.65739
32,8,0,1.66406
33,8,0,1.67626
34,8,0,1.67225
35,8,0,1.65778
36,8,0,1.66318
37,8,0,1.66298
38,8,0,1.68312
39,8,0,1.66455
40,8,0,1.67483
41,8,0,1.66337
42,8,0,1.65309
43,8,0,1.65923
44,8,0,1.67118
45,8,0,1.67048
46,8,0,1.66994
47,8,0,1.67903
48,8,0,1.65846
49,8,0,1.65824
0,9,0,1.66301
1,9,0,1.65528
2,9,0,1.67997
3,9,0,1.66938
4,9,0,1.66367
5,9,0,1.67026
6,9,0,1.69044
7,9,0,1.66775
8,9,0,1.68812
9,9,0,1.6671
10,9,0,1.67228
11,9,0,1.68455
12,9,0,1.67235
13,9,0,1.64749
14,9,0,1.67107
15,9,0,1.65563
16,9,0,1.66632
17,9,0,1.66078
18,9,0,1.65179
19,9,0,1.68724
20,9,0,1.67997
21,9,0,1.67518
22,9,0,1.68241
23,9,0,1.66578
24,9,0,1.65815
25,9,0,1.65875
26,9,0,1.65641
27,9,0,1.69041
28,9,0,1.6719
29,9,0,1.65361
30,9,0,1.66894
31,9,0,1.64841
32,9,0,1.69279
33,9,0,1.65703
34,9,0,1.67
35,9,0,1.66234
36,9,0,1.68012
37,9,0,1.669
38,9,0,1.68121
39,9,0,1.6739
40,9,0,1.66004
41,9,0,1.67266
42,9,0,1.69819
43,9,0,1.67729
44,9,0,1.68442
45,9,0,1.66564
46,9,0,1.66163
47,9,0,1.68996
48,9,0,1.65515
49,9,0,1.65885
0,10,0,1.65139
1,10,0,1.64778
2,10,0,1.66973
3,10,0,1.6519
4,10,0,1.66826
5,10,0,1.70147
6,10,0,1.66857
7,10,0,1.69215
8,10,0,1.66643
9,10,0,1.66176
10,10,0,1.67856
11,10,0,1.66221
12,10,0,1.68468
13,10,0,1.68876
14,10,0,1.66928
15,10,0,1.67794
16,10,0,1.68687
17,10,0,1.66652
18,10,0,1.67921
19,10,0,1.67572
20,10,0,1.67371
21,10,0,1.68662
22,10,0,1.65932
23,10,0,1.67463
24,10,0,1.68118
25,10,0,1.67664
26,10,0,1.67428
27,10,0,1.69934
28,10,0,1.68444
29,10,0,1.66276
30,10,0,1.66181
31,10,0,1.67319
32,10,0,1.65894
33,10,0,1.65785
34,10,0,1.64956
35,10,0,1.66247
36,10,0,1.66124
37,10,0,1.67159
38,10,0,1.67284
39,10,0,1.68197
40,10,0,1.68011
41,10,0,1.669
42,10,0,1.67171
43,10,0,1.67919
44,10,0,1.65825
45,10,0,1.67871
46,10,0,1.67077
47,10,0,1.65077
48,10,0,1.67211
49,10,0,1.67302
0,11,0,1.65749
1,11,0,1.67557
2,11,0,1.66487
3,11,0,1.65999
4,11,0,1.66165
5,11,0,1.6633
6,11,0,1.69489
7,11,0,1.65044
8,11,0,1.68152
