x,y,t,val
0,0,0,0.01666
1,0,0,0.00452
2,0,0,-0.00337
3,0,0,-0.00038
4,0,0,0.0031
5,0,0,0.00437
6,0,0,-0.00784
7,0,0,0.01251
8,0,0,-0.01563
9,0,0,-0.01394
0,1,0,0.0068
1,1,0,0.00775
2,1,0,0.00387
3,1,0,0.00475
4,1,0,-0.00305
5,1,0,0.00821
6,1,0,-0.02052
7,1,0,0.01622
8,1,0,-0.00514
9,1,0,-0.01889
0,2,0,-0.01181
1,2,0,0.00837
2,2,0,-0.00696
3,2,0,0.01099
4,2,0,-0.01209
5,2,0,0.02134
6,2,0,-0.01742
7,2,0,0.02172
8,2,0,-0.00445
9,2,0,-0.00969
0,3,0,0.00751
1,3,0,0.0019
2,3,0,-0.00887
3,3,0,-0.00464
4,3,0,0.00357
5,3,0,0.00943
6,3,0,-0.01359
7,3,0,0.0198
8,3,0,-0.00895
9,3,0,-0.00616
0,4,0,0.00663
1,4,0,0.00507
2,4,0,-0.02924
3,4,0,0.0043
4,4,0,-0.0019
5,4,0,0.00192
6,4,0,-0.00467
7,4,0,0.00463
8,4,0,0.01777
9,4,0,-0.00451
0,5,0,-0.002
1,5,0,0.0071
2,5,0,-0.01684
3,5,0,-0.00489
4,5,0,0.00832
5,5,0,0.0035
6,5,0,0.00609
7,5,0,-0.00055
8,5,0,0.00531
9,5,0,-0.00604
0,6,0,0.00183
1,6,0,-0.00797
2,6,0,-0.00493
3,6,0,0.00785
4,6,0,0.03135
5,6,0,-0.01187
6,6,0,0.00283
7,6,0,-0.00151
8,6,0,-0.00431
9,6,0,-0.01327
0,7,0,-0.01176
1,7,0,-0.00405
2,7,0,-0.00505
3,7,0,0.01083
4,7,0,0.01899
5,7,0,0.01088
6,7,0,-0.01288
7,7,0,0.00595
8,7,0,-0.01257
9,7,0,-0.00034
0,8,0,-0.00047
1,8,0,-0.00332
2,8,0,-0.00602
3,8,0,0.00366
4,8,0,0.02685
5,8,0,0.01082
6,8,0,-0.00434
7,8,0,-0.01186
8,8,0,-0.00669
9,8,0,-0.00863
0,9,0,0.0025
1,9,0,-0.00076
2,9,0,-0.00728
3,9,0,0.00486
4,9,0,0.01234
5,9,0,-0.00124
6,9,0,0.01136
7,9,0,0.00879
8,9,0,-0.03379
9,9,0,0.00322
0,0,1,-0.00811
1,0,1,-0.00411
2,0,1,-0.00547
3,0,1,0.01914
4,0,1,0.00896
5,0,1,0.0008
6,0,1,0.00545
7,0,1,-0.00196
8,0,1,-0.01112
9,0,1,-0.00358
0,1,1,-0.01281
1,1,1,0.0016
2,1,1,-0.00003
3,1,1,0.00853
4,1,1,0.01521
5,1,1,-0.00625
6,1,1,-0.00752
7,1,1,0.01068
8,1,1,0.01149
9,1,1,-0.0209
0,2,1,-0.02335
1,2,1,0.00437
2,2,1,-0.00243
3,2,1,0.00408
4,2,1,0.00994
5,2,1,0.01063
6,2,1,-0.01905
7,2,1,0.02362
8,2,1,0.01375
9,2,1,-0.02156
0,3,1,-0.00459
1,3,1,-0.01614
2,3,1,0.00245
3,3,1,0.00601
4,3,1,0.0175
5,3,1,-0.01356
6,3,1,0.0054
7,3,1,0.00506
8,3,1,-0.00043
9,3,1,-0.0017
0,4,1,0.00307
1,4,1,0.00449
2,4,1,-0.00571
3,4,1,0.00625
4,4,1,0.00025
5,4,1,-0.00816
6,4,1,0.00455
7,4,1,0.00619
8,4,1,-0.01047
9,4,1,-0.00046
0,5,1,-0.00082
1,5,1,-0.01922
2,5,1,-0.00487
3,5,1,0.01019
4,5,1,0.01489
5,5,1,0.00074
6,5,1,0.00042
7,5,1,-0.00565
8,5,1,-0.0067
9,5,1,0.01102
0,6,1,-0.00574
1,6,1,-0.01557
2,6,1,-0.01145
3,6,1,0.0143
4,6,1,0.02022
5,6,1,0.00558
6,6,1,-0.00182
7,6,1,0.00502
8,6,1,-0.01699
9,6,1,0.00645
0,7,1,-0.00432
1,7,1,-0.01119
2,7,1,0.00921
3,7,1,0.00928
4,7,1,0.00824
5,7,1,0.01528
6,7,1,-0.00403
7,7,1,-0.00078
8,7,1,-0.02036
9,7,1,-0.00133
0,8,1,-0.00264
1,8,1,-0.00633
2,8,1,-0.01345
3,8,1,0.01435
4,8,1,0.02278
5,8,1,-0.0083
6,8,1,0.00219
7,8,1,0.00383
8,8,1,-0.02438
9,8,1,0.01195
0,9,1,-0.01363
1,9,1,-0.00266
2,9,1,-0.00972
3,9,1,0.01256
4,9,1,0.00622
5,9,1,0.0216
6,9,1,-0.00394
7,9,1,0.01592
8,9,1,-0.00932
9,9,1,-0.01703
0,0,2,-0.02008
1,0,2,0.00457
2,0,2,-0.022
3,0,2,0.01102
4,0,2,0.01123
5,0,2,0.00353
6,0,2,0.00219
7,0,2,0.02088
8,0,2,-0.00582
9,0,2,-0.00552
0,1,2,-0.02562
1,1,2,0.00177
2,1,2,0.00873
3,1,2,0.01526
4,1,2,-0.00232
5,1,2,0.00041
6,1,2,-0.0134
7,1,2,0.02027
8,1,2,0.00657
9,1,2,-0.01167
0,2,2,-0.00663
1,2,2,0.01176
2,2,2,0.00165
3,2,2,-0.00107
4,2,2,0.00258
5,2,2,0.00533
6,2,2,-0.00271
7,2,2,0.02044
8,2,2,-0.00141
9,2,2,-0.02994
0,3,2,-0.00548
1,3,2,-0.00435
2,3,2,0.00163
3,3,2,0.01656
4,3,2,0.00675
5,3,2,-0.01846
6,3,2,0.00613
7,3,2,0.00769
8,3,2,0.00494
9,3,2,-0.01541
0,4,2,0.01637
1,4,2,-0.00751
2,4,2,0.00995
3,4,2,0.00104
4,4,2,0.00965
5,4,2,-0.01532
6,4,2,-0.0091
7,4,2,-0.00109
8,4,2,-0.00518
9,4,2,0.00119
0,5,2,0.00559
1,5,2,-0.01583
2,5,2,0.00106
3,5,2,-0.01059
4,5,2,0.00959
5,5,2,0.01151
6,5,2,-0.0044
7,5,2,0.00047
8,5,2,-0.01788
9,5,2,0.02048
0,6,2,0.01382
1,6,2,-0.00249
2,6,2,-0.02607
3,6,2,0.00475
4,6,2,0.00838
5,6,2,0.02566
6,6,2,-0.00486
7,6,2,0.00632
8,6,2,-0.02776
9,6,2,0.00225
0,7,2,-0.01159
1,7,2,0.01067
2,7,2,-0.01006
3,7,2,0.01102
4,7,2,0.02002
5,7,2,0.01634
6,7,2,-0.01668
7,7,2,0.00351
8,7,2,-0.01361
9,7,2,-0.00962
0,8,2,-0.01446
1,8,2,0.01808
2,8,2,-0.00296
3,8,2,0.00853
4,8,2,0.02125
5,8,2,-0.01948
6,8,2,0.00554
7,8,2,0.00162
8,8,2,-0.01034
9,8,2,-0.00778
0,9,2,-0.02735
1,9,2,-0.00107
2,9,2,-0.01948
3,9,2,0.02352
4,9,2,0.00862
5,9,2,0.00353
6,9,2,0.00032
7,9,2,0.01418
8,9,2,-0.00698
9,9,2,0.00471
0,0,3,-0.01939
1,0,3,-0.0137
2,0,3,0.00978
3,0,3,-0.00425
4,0,3,0.00514
5,0,3,-0.00049
6,0,3,0.00512
7,0,3,0.02138
8,0,3,-0.0002
9,0,3,-0.00339
0,1,3,-0.01678
1,1,3,-0.01006
2,1,3,0.00538
3,1,3,0.00255
4,1,3,-0.00149
5,1,3,0.00877
6,1,3,-0.00297
7,1,3,0.03384
8,1,3,-0.0122
9,1,3,-0.00704
0,2,3,-0.00624
1,2,3,0.00186
2,2,3,0.01472
3,2,3,-0.00169
4,2,3,0.00033
5,2,3,-0.00389
6,2,3,0.0054
7,2,3,0.01689
8,2,3,-0.0055
9,2,3,-0.02188
0,3,3,-0.00789
1,3,3,-0.0028
2,3,3,0.01805
3,3,3,0.00886
4,3,3,-0.00101
5,3,3,0.00029
6,3,3,0.00222
7,3,3,-0.00693
8,3,3,-0.00152
9,3,3,-0.00927
0,4,3,0.00389
1,4,3,-0.01765
2,4,3,0.01772
3,4,3,0.00858
4,4,3,0.00326
5,4,3,-0.00299
6,4,3,-0.00099
7,4,3,-0.00247
8,4,3,-0.00718
9,4,3,-0.00217
0,5,3,-0.00198
1,5,3,-0.00472
2,5,3,-0.01677
3,5,3,-0.00242
4,5,3,0.01582
5,5,3,0.00738
6,5,3,-0.00506
7,5,3,-0.00512
8,5,3,0.00005
9,5,3,0.01282
0,6,3,0.00597
1,6,3,-0.00519
2,6,3,-0.00827
3,6,3,-0.00532
4,6,3,0.00684
5,6,3,0.01167
6,6,3,0.00393
7,6,3,-0.0132
8,6,3,0.00327
9,6,3,0.0003
0,7,3,-0.00195
1,7,3,0.00526
2,7,3,-0.00962
3,7,3,-0.00865
4,7,3,0.01486
5,7,3,0.01305
6,7,3,-0.01391
7,7,3,0.00904
8,7,3,0.00374
9,7,3,-0.01182
0,8,3,0.011
1,8,3,-0.00352
2,8,3,-0.00726
3,8,3,-0.00013
4,8,3,0.01831
5,8,3,-0.00369
6,8,3,0.00092
7,8,3,-0.00523
8,8,3,-0.00922
9,8,3,-0.00118
0,9,3,-0.00587
1,9,3,-0.00945
2,9,3,-0.01523
3,9,3,0.01114
4,9,3,0.00449
5,9,3,0.00207
6,9,3,0.00559
7,9,3,0.02164
8,9,3,-0.00177
9,9,3,-0.01261
