x,y,t,val
0,0,0,0.00817
1,0,0,-0.01562
2,0,0,-0.01788
3,0,0,0.00881
4,0,0,0.0004
5,0,0,0.00457
6,0,0,0.00899
7,0,0,0.00392
8,0,0,0.01517
9,0,0,0.00376
10,0,0,-0.00309
11,0,0,-0.0189
12,0,0,-0.0106
13,0,0,-0.00332
14,0,0,-0.0049
15,0,0,-0.00631
16,0,0,0.00779
17,0,0,0.01026
18,0,0,0.01205
19,0,0,0.00302
20,0,0,-0.00385
21,0,0,0.00599
22,0,0,0.0062
23,0,0,-0.00033
24,0,0,0.00311
25,0,0,0.00787
26,0,0,0.00808
27,0,0,0.00836
28,0,0,-0.01075
29,0,0,-0.01743
30,0,0,-0.00734
31,0,0,-0.0059
32,0,0,0.00446
33,0,0,0.0066
34,0,0,0.01102
35,0,0,-0.00745
36,0,0,0.00037
37,0,0,0.01069
38,0,0,-0.00166
39,0,0,0.00423
40,0,0,0.0062
41,0,0,0.00107
42,0,0,-0.00212
43,0,0,0.00238
44,0,0,0.00602
45,0,0,-0.01079
46,0,0,-0.0057
47,0,0,-0.01329
48,0,0,0.00229
49,0,0,0.01844
0,1,0,-0.01222
1,1,0,-0.00037
2,1,0,0.00235
3,1,0,-0.01702
4,1,0,-0.01049
5,1,0,-0.00819
6,1,0,-0.00668
7,1,0,-0.00255
8,1,0,-0.01241
9,1,0,-0.00615
10,1,0,-0.02213
11,1,0,0.00006
12,1,0,-0.0102
13,1,0,0.00073
14,1,0,0.00152
15,1,0,0.00592
16,1,0,0.02113
17,1,0,-0.01078
18,1,0,0.00084
19,1,0,-0.00016
20,1,0,0.00769
21,1,0,-0.01155
22,1,0,0.00608
23,1,0,0.00415
24,1,0,0.00945
25,1,0,0.00733
26,1,0,-0.00395
27,1,0,0.0105
28,1,0,-0.00172
29,1,0,-0.01708
30,1,0,-0.01368
31,1,0,0.00084
32,1,0,0.00295
33,1,0,0.00208
34,1,0,0.00736
35,1,0,0.00217
36,1,0,0.02847
37,1,0,0.02061
38,1,0,0.01534
39,1,0,0.00557
40,1,0,0.00609
41,1,0,-0.01077
42,1,0,0.00426
43,1,0,0.02077
44,1,0,0.01138
