x,y,t,val
0,0,0,-0.01323
1,0,0,0.00151
2,0,0,-0.00234
3,0,0,-0.01447
4,0,0,-0.0018
5,0,0,-0.00228
6,0,0,0.0034
7,0,0,0.00383
8,0,0,0.01694
9,0,0,-0.01982
0,1,0,0.01152
1,1,0,0.00281
2,1,0,0.00162
3,1,0,0.00638
4,1,0,-0.0024
5,1,0,-0.0215
6,1,0,-0.02075
7,1,0,-0.00091
8,1,0,-0.00928
9,1,0,0.00543
0,2,0,0.02347
1,2,0,0.0046
2,2,0,0.01488
3,2,0,0.00512
4,2,0,0.00129
5,2,0,-0.01156
6,2,0,0.01213
7,2,0,-0.00059
8,2,0,-0.00156
9,2,0,0.01329
0,3,0,0.00777
1,3,0,-0.00299
2,3,0,0.00506
3,3,0,0.00636
4,3,0,0.01332
5,3,0,0.01392
6,3,0,0.00643
7,3,0,0.00058
8,3,0,-0.00063
9,3,0,0.0111
0,4,0,-0.00236
1,4,0,0.00005
2,4,0,-0.00948
3,4,0,0.0019
4,4,0,-0.00494
5,4,0,0.00576
6,4,0,0.01095
7,4,0,-0.00307
8,4,0,-0.00139
9,4,0,0.00272
0,5,0,0.01179
1,5,0,0.0087
2,5,0,0.01313
3,5,0,0.00432
4,5,0,-0.00158
5,5,0,0.00782
6,5,0,0.00578
7,5,0,-0.00353
8,5,0,0.00531
9,5,0,-0.00363
0,6,0,-0.0211
1,6,0,-0.00926
2,6,0,0.00812
3,6,0,0.0181
4,6,0,0.00673
5,6,0,-0.01048
6,6,0,-0.00082
7,6,0,-0.00601
8,6,0,-0.00853
9,6,0,-0.00713
0,7,0,-0.00411
1,7,0,-0.01493
2,7,0,-0.0009
3,7,0,0.0152
4,7,0,0.02028
5,7,0,0.01038
6,7,0,0.00129
7,7,0,0.01399
8,7,0,-0.00123
9,7,0,-0.02119
0,8,0,0.00253
1,8,0,0.00318
2,8,0,-0.00136
3,8,0,0.01628
4,8,0,0.00103
5,8,0,0.01982
6,8,0,0.00712
7,8,0,0.00997
8,8,0,0.00692
9,8,0,0.00243
0,9,0,-0.00782
1,9,0,0.01459
2,9,0,-0.00357
3,9,0,-0.00052
4,9,0,0.00132
5,9,0,0.00913
6,9,0,0.00169
7,9,0,0.01247
8,9,0,0.01197
9,9,0,0.00512
0,0,1,-0.00716
1,0,1,-0.02549
2,0,1,-0.02026
3,0,1,-0.0269
4,0,1,-0.00335
5,0,1,0.00039
6,0,1,-0.01085
7,0,1,-0.00483
8,0,1,0.00471
9,0,1,0.00392
0,1,1,-0.00853
1,1,1,-0.00131
2,1,1,-0.01283
3,1,1,-0.032
4,1,1,-0.00065
5,1,1,0.0059
6,1,1,-0.0013
7,1,1,-0.01808
8,1,1,0.00384
9,1,1,0.0134
0,2,1,-0.00133
1,2,1,0.02474
2,2,1,-0.00762
3,2,1,-0.00675
4,2,1,-0.00669
5,2,1,0.01247
6,2,1,-0.0014
7,2,1,-0.00809
8,2,1,-0.0165
9,2,1,-0.01264
0,3,1,-0.00942
1,3,1,0.00772
2,3,1,-0.0041
3,3,1,-0.00295
4,3,1,-0.00531
5,3,1,0.00107
6,3,1,-0.00447
7,3,1,-0.01018
8,3,1,-0.00662
9,3,1,0.00267
0,4,1,0.00299
1,4,1,-0.00513
2,4,1,-0.0054
3,4,1,0.00683
4,4,1,0.01176
5,4,1,0.0117
6,4,1,-0.00018
7,4,1,-0.00147
8,4,1,-0.00387
9,4,1,0.00623
0,5,1,-0.00183
1,5,1,-0.00637
2,5,1,-0.01544
3,5,1,-0.01278
4,5,1,0.00191
5,5,1,0.00569
6,5,1,0.0169
7,5,1,0.00434
8,5,1,0.00053
9,5,1,0.00588
0,6,1,0.02131
1,6,1,0.01372
2,6,1,0.002
3,6,1,-0.0145
4,6,1,-0.00117
5,6,1,0.00776
6,6,1,0.02417
7,6,1,0.01411
8,6,1,0.0022
9,6,1,0.00239
0,7,1,0.00829
1,7,1,-0.00242
2,7,1,0.00012
3,7,1,0.00009
4,7,1,-0.00745
5,7,1,-0.0045
6,7,1,0.01354
7,7,1,0.00079
8,7,1,-0.00106
9,7,1,0.01321
0,8,1,0.00894
1,8,1,0.01016
2,8,1,0.00927
3,8,1,0.00293
4,8,1,0.00844
5,8,1,-0.0069
6,8,1,-0.0042
7,8,1,0.00994
8,8,1,0.01612
9,8,1,0.00507
0,9,1,0.00099
1,9,1,-0.00856
2,9,1,0.0092
3,9,1,-0.00412
4,9,1,0.00427
5,9,1,0.0
6,9,1,-0.00526
7,9,1,0.00318
8,9,1,0.0025
9,9,1,0.0045
0,0,2,0.00348
1,0,2,0.00765
2,0,2,0.00338
3,0,2,0.01591
4,0,2,0.01072
5,0,2,-0.00157
6,0,2,-0.00571
7,0,2,-0.01887
8,0,2,-0.01926
9,0,2,-0.00371
0,1,2,-0.00719
1,1,2,0.00463
2,1,2,0.00968
3,1,2,0.01271
4,1,2,0.0118
5,1,2,0.00799
6,1,2,0.00048
7,1,2,-0.0143
8,1,2,-0.00612
9,1,2,-0.00979
0,2,2,-0.00472
1,2,2,-0.00326
2,2,2,0.01732
3,2,2,0.00439
4,2,2,0.0103
5,2,2,0.01107
6,2,2,-0.00438
7,2,2,-0.00598
8,2,2,0.00617
9,2,2,-0.00768
0,3,2,0.01929
1,3,2,0.02324
2,3,2,-0.00116
